"CODE_GESIS","NOM_DANS_GESIS","UID_DHIS2","NOM_DANS_DHIS2","DISTRICT","REGION",,,
220451023,"CSB1 Amparibe","cTEZx2WJiyZ","CSB1 Amparibe","Vohimarina","SAVA",,,
220451032,"CSB1 Analanana","DTlwdUXgbTM","CSB1 Analanana","Vohimarina","SAVA",,,
220451003,"CSB1 Andrafialava","wAqCfV2UUjf","CSB1 Andrafialava","Vohimarina","SAVA",,,
220451021,"CSB1 Androfiamena","nlTWNMmfEs2","CSB1 Androfiamena","Vohimarina","SAVA",,,
220451013,"CSB1 Antanamiketraka","LOCSkeeCVFo","CSB1 Antanamiketraka","Vohimarina","SAVA",,,
220451029,"CSB1 Antingana","cv5JI5HiAC0","CSB1 Antingana","Vohimarina","SAVA",,,
220451030,"CSB1 Antsahampano","nbxuH29CPEl","CSB1 Antsahampano","Vohimarina","SAVA",,,
220451014,"CSB1 Antsahanonoka","pabHjergwfU","CSB1 Antsahanonoka","Vohimarina","SAVA",,,
220451018,"CSB1 Befiana","sKvov8qs1Zz","CSB1 Befiana","Vohimarina","SAVA",,,
220451016,"CSB1 Lavarojo","Kuh4EEwxJCz","CSB1 Lavarojo","Vohimarina","SAVA",,,
220451033,"CSB1 Manakana","zqYojcGhPL3","CSB1 Manakana","Vohimarina","SAVA",,,
220451015,"CSB1 Sarahandrano","PHk6PApoorZ","CSB1 Sarahandrano","Vohimarina","SAVA",,,
220451025,"CSB1 Tanambao Loky","FU3Yy0f6Nnw","CSB1 Tanambao Loky","Vohimarina","SAVA",,,
220441002,"CSB2 Ambinanin'Andravory","T0vTinc2Hne","CSB2 Ambinanin'Andravory","Vohimarina","SAVA",,,
220441037,"CSB2 Amboriala","yVbufcD19wm","CSB2 Amboriala","Vohimarina","SAVA",,,
220441004,"CSB2 Ampanefena","JSyL0K2fohi","CSB2 Ampanefena","Vohimarina","SAVA",,,
220441005,"CSB2 Ampisikinana","zVpJ62YdoLb","CSB2 Ampisikinana","Vohimarina","SAVA",,,
220441007,"CSB2 Ampondra","i5T4N0sXnaP","CSB2 Ampondra","Vohimarina","SAVA",,,
220441009,"CSB2 Andrafainkona","N7rMaKQN6Ph","CSB2 Andrafainkona","Vohimarina","SAVA",,,
220441010,"CSB2 Andravory","S3y8URy1pYn","CSB2 Andravory","Vohimarina","SAVA",,,
220441011,"CSB2 Antsahavaribe","sbv6fLTWHx6","CSB2 Antsahavaribe","Vohimarina","SAVA",,,
220441012,"CSB2 Antsirabe Nord","ObUle0Km64C","CSB2 Antsirabe Nord","Vohimarina","SAVA",,,
220441017,"CSB2 Belambo","XlB523FUnZx","CSB2 Belambo","Vohimarina","SAVA",,,
220441019,"CSB2 Bobakindro","mHzhxkehewF","CSB2 Bobakindro","Vohimarina","SAVA",,,
220441020,"CSB2 Daraina","hKScCcym0Ia","CSB2 Daraina","Vohimarina","SAVA",,,
220442035,"CSB2 EKAR Andranomasibe I","sfbqbX3xGqT","FSP_ EKAR  Andranomasibe","Vohimarina","SAVA",,,
220441022,"CSB2 Fanambana","icOHoAn67cy","CSB2 Fanambana","Vohimarina","SAVA",,,
220441024,"CSB2 Maromokotra Loky","z7upPY4IeIB","CSB2 Maromokotra Loky","Vohimarina","SAVA",,,
220441026,"CSB2 Milanoa","iLuN0pwcg1T","CSB2 Milanoa","Vohimarina","SAVA",,,
220441028,"CSB2 Nosibe","sdSg7MF0ON1","CSB2 Nosibe","Vohimarina","SAVA",,,
220442036,"CSB2 Salfa  Andranomasibe II","LZrHJq1mEhL","FSP_Salfa  Andranomasibe II","Vohimarina","SAVA",,,
220441038,"CSB2 Tanambao","hVmE01gCHfg","CSB2 Tanambao Voh�mar","Vohimarina","SAVA",,,
220441034,"CSB2 Urbain Androrona","i9IyexSemHX","CSB2 Urbain Androrona","Vohimarina","SAVA",,,
220441031,"CSB2Tsarabaria","ZFjvI9ioNCc","CSB2 Tsarabaria","Vohimarina","SAVA",,,
130251044," CSB1 Masiakamalona","UDs20V7SEh0","CSB1 Masiakamalona","Arivonimamo","Itasy",,,
130251003," CSB1 Talata Tsimadilo","gpuG1hodiD5","CSB1 Talata Tsimadilo","Arivonimamo","Itasy",,,
130251053,"CSB 2 AMBOHIBOROMANGA","VVoasYqWnJG","CSB2 AMBOHIBOROMANGA","Arivonimamo","Itasy",,,
130243047,"CSB 2 CM ZIONA","EFYwj32rJKW","FSP_ZIONA","Arivonimamo","Itasy",,,
130251054,"CSB 2 VATOLAIVY","EpwUwSGof1m","CSB2 VATOLAIVY","Arivonimamo","Itasy",,,
130242051,"CSB II Sainte Marie des Graces","LNUgm2sqqqE","FSP_CSB II Sainte Marie des Graces","Arivonimamo","Itasy",,,
130251027,"CSB1 Alatsinainy Loharano","EWDVQ0JHk6c","CSB1 Alatsinainy Loharano","Arivonimamo","Itasy",,,
130251008,"CSB1 Anjanamahazo","v6WXrOuFvTW","CSB1 Anjanamahazo","Arivonimamo","Itasy",,,
130251005,"CSB1 Antanimarina","cV81Tb3LeES","CSB1 Antanimarina","Arivonimamo","Itasy",,,
130251039,"CSB1 Antsahanadrisa","LQY2HMSCkOa","CSB1 Antsahanadrisa","Arivonimamo","Itasy",,,
130251040,"CSB1 Mahalavolona","t5kX5JiTdab","CSB1 Mahalavolona","Arivonimamo","Itasy",,,
130251009,"CSB1 Tsinjoarivo","WvHuPwLkS0T","CSB1 Tsinjoarivo","Arivonimamo","Itasy",,,
130241001,"CSB2 Alakamisikely","AZpMegRBDfd","CSB2 Alakamisikely","Arivonimamo","Itasy",,,
130241002,"CSB2 Ambatomanga","K0D8zkZU5tX","CSB2 Ambatomanga","Arivonimamo","Itasy",,,
130241004,"CSB2 Ambatomirahavavy","NIbHh8OrTZN","CSB2 Ambatomirahavavy","Arivonimamo","Itasy",,,
130241006,"CSB2 Amboanana","rGypgUmwkD7","CSB2 Amboanana","Arivonimamo","Itasy",,,
130241007,"CSB2 Ambohimandry","P6rghxkYyQU","CSB2 Ambohimandry","Arivonimamo","Itasy",,,
130241010,"CSB2 Ambohimasina","eSR3r4KWkJ2","CSB2 Ambohimasina","Arivonimamo","Itasy",,,
130241011,"CSB2 Ambohipandrano","sSRYDrSxqI9","CSB2 Ambohipandrano","Arivonimamo","Itasy",,,
130241012,"CSB2 Ambohitrambo","xNtIu8Vy6Wk","CSB2 Ambohitrambo","Arivonimamo","Itasy",,,
130242028,"CSB2 AMCM EKAR Imeritsiatosika","EDYqsSJEGxJ","FSP_ EKAR Imeritsiatosika","Arivonimamo","Itasy",,,
130241014,"CSB2 Ampahimanga","C4dgjk2sqh7","CSB2 Ampahimanga","Arivonimamo","Itasy",,,
130251016,"CSB2 Andranomiely","b1Vtn2OPU3v","CSB2 Andranomiely","Arivonimamo","Itasy",,,
130241017,"CSB2 Antambolo","Y8FwBm93x3a","CSB2 Antambolo","Arivonimamo","Itasy",,,
130241018,"CSB2 Antenimbe","qCh28dTt5QD","CSB2 Antenimbe","Arivonimamo","Itasy",,,
130241020,"CSB2 Arivonimamo I","zS6Kga9BXW3","CSB2 Arivonimamo I","Arivonimamo","Itasy",,,
130241025,"CSB2 Arivonimamo II","Au7ZkAMQ0fN","CSB2 Arivonimamo II","Arivonimamo","Itasy",,,
130243030,"CSB2 CM Dr Andriamananjanahary Hery","aEWtIhhayTu","FSP_Andriamananjanahary Hery","Arivonimamo","Itasy",,,
130243022,"CSB2 CM Dr Rabeantoandro Bernard","olz5rXxCLwm","FSP_ CML Dr Rabeantoandro Bernard","Arivonimamo","Itasy",,,
130243023,"CSB2 CM Dr Ralijaona Annick","HImfMkYLhFi","FSP_ CML Dr Ralijaona Annick","Arivonimamo","Itasy",,,
130243037,"CSB2 CM Santé Sud Mamoeramanjaka","YptFMl9VeO0","FSP_Santé Sud Mamoeramanjaka","Arivonimamo","Itasy",,,
130241021,"CSB2 des Forces Armées Maharemana","QjZY7siH2Wr","FSP_ Militaire Maharemana","Arivonimamo","Itasy",,,
130241029,"CSB2 des Forces Armées RAL Imeritsiatosika","J6ovrBRh3N6","FSP_RAL","Arivonimamo","Itasy",,,
130241026,"CSB2 Imeritsiatosika","EO3MbeQsfSI","CSB2 Imerintsiatosika","Arivonimamo","Itasy",,,
130241031,"CSB2 Mahatsinjo Atsinanana","GEEMMoZtidp","CSB2 Mahatsinjo Atsinanana","Arivonimamo","Itasy",,,
130341032,"CSB2 Manalalondo","WytVKpPuRg7","CSB2 Manalalondo","Arivonimamo","Itasy",,,
130241033,"CSB2 Marofangady","bZpYiVCCpcX","CSB2 Marofangady","Arivonimamo","Itasy",,,
130241034,"CSB2 Miandrandra","Chf5KQmEKJA","CSB2 Talata Miandrandra","Arivonimamo","Itasy",,,
130241035,"CSB2 Miantsoarivo","By8AbPlqu94","CSB2 Miantsoarivo","Arivonimamo","Itasy",,,
130241036,"CSB2 Morafeno","NODxztI3K3U","CSB2 Morafeno","Arivonimamo","Itasy",,,
130241038,"CSB2 Morarano","LNVB2vnQ2F5","CSB2 Morarano","Arivonimamo","Itasy",,,
130243043,"CSB2 Santé SUD MANGATANY","jszzdrWY7Hy","FSP_Sant� Sud Mangatany","Arivonimamo","Itasy",,,
130243049,"CSB2 SANTE SUD TALATA MAROMENA","OyOG8LSyLGB","FSP_SANTE SUD TALATA MAROMENA","Arivonimamo","Itasy",,,
130243013,"CSB2 Santé SUD TSARAZAZA","URE0pZnpVpU","FSP_Sante Sud Tsarazaza","Arivonimamo","Itasy",,,
130242015,"CSB2 SVR EKAR Ampahimanga","zcxgKZgq2px","FSP_ EKAR Ampahimanga","Arivonimamo","Itasy",,,
130242050,"CSB2CM VONJY AINA","Srmiv5OjknT","FSP_Dispensaire Vonjy Aina","Arivonimamo","Itasy",,,
130251052,"CSBI  CARMMA SABOTSY ANTONGONA","PWW4H6XTNA6","CSB2 CARMMA Sabotsy Antongona","Arivonimamo","Itasy",,,
130151003,"CSB1 Ambohimanatrika","Prm7HM1PNxN","CSB2 Ambohibary","Miarinarivo","Itasy",,,
130151023,"CSB1 Ambohimanazaka","Rj3ZstGwjq5","CSB2 Ambohimanazaka","Miarinarivo","Itasy",,,
130151019,"CSB1 Ambohimasina","u4nf8pIUEfw","CSB2 Ambohimasina","Miarinarivo","Itasy",,,
130151015,"CSB1 Ampahimanga","xPbT9J5eA4d","CSB2 Ampahimanga","Miarinarivo","Itasy",,,
130151024,"CSB1 Amparibohitra","PAamWSgd0wF","CSB2 Amparibohitra","Miarinarivo","Itasy",,,
130151025,"CSB1 Anjahana","rfAItFYugPO","CSB2 Anjahana","Miarinarivo","Itasy",,,
130151007,"CSB1 Antanetimboahangy","xM7Xuqvlycn","CSB2 Antanetimboahangy","Miarinarivo","Itasy",,,
130151020,"CSB1 Avarabohitra","c1bfyvoA19q","CSB2 Avarabohitra","Miarinarivo","Itasy",,,
130151004,"CSB1 Bedasy","x4xOep1SU2i","CSB2 Bedasy","Miarinarivo","Itasy",,,
130152005,"CSB1 Catholique Ambatomanjaka","rGLo3RYIMMh","FSP_ EKAR Ambatomanjaka","Miarinarivo","Itasy",,,
130152030,"CSB1 Catholique Ijely","kky3lxvBLp3","FSP_ EKAR Ijely","Miarinarivo","Itasy",,,
130151028,"CSB1 de la Gendarmerie Nationale","qvaE6rQkFKr","FSP_ Gendarmerie Miarinarivo","Miarinarivo","Itasy",,,
130151026,"CSB1 Mahabo","P7bOvSM8x7A","CSB2 Mahabo","Miarinarivo","Itasy",,,
130151011,"CSB1 Mangarivotra","P4AZPXMCvU1","CSB2 Mangarivotra","Miarinarivo","Itasy",,,
130151012,"CSB1 Talatan'Ambatofolaka","YrPF84HslBk","CSB2 Talatan'Ambatofolaka","Miarinarivo","Itasy",,,
130151032,"CSB1 Tianarivo","aZC0LYWA95m","CSB2 Tianarivo","Miarinarivo","Itasy",,,
130141001,"CSB2 Alatsinainikely","PNRKjYAoy2n",0,"Miarinarivo","Itasy",,,
130141002,"CSB2 Ambatomanjaka","vvkiJpo65aM","CSB1 Ankonabe","Miarinarivo","Itasy",,,
130141029,"CSB2 Ambohinaivo","aGu3iec8RPQ","CSB2 Ambohinaivo","Miarinarivo","Itasy",,,
130141006,"CSB2 Analavory","LZyz1fhxVKK","CSB2 Analavory","Miarinarivo","Itasy",,,
130141010,"CSB2 Andolofotsy","AHaiMr3pEFT","CSB2 Andolofotsy","Miarinarivo","Itasy",,,
130141014,"CSB2 Anosibe Ifanja","D72nUkcmHk0","CSB2 Anosibe Ifanja","Miarinarivo","Itasy",,,
130141017,"CSB2 Antoby","ND9kVhdxGgh","CSB2 Antoby Est","Miarinarivo","Itasy",,,
130143039,"CSB2 Disp Cath Don Orione Mandiavato","PP4FDAyXHiM","FSP_Disp Cath Don Orione Mandiavato","Miarinarivo","Itasy",,,
130141031,"CSB2 Fialofa Ifanja","dLF2N81G7Vy","CSB2 Fialofa Ifanja","Miarinarivo","Itasy",,,
130142033,"CSB2 ISALAMA Sanganoro","VrIFo3FD93W","FSP_ SAF Fjkm Sanganoro","Miarinarivo","Itasy",,,
130141018,"CSB2 Manazary","exjt9kB0VTM","CSB2 Manazary","Miarinarivo","Itasy",,,
130141022,"CSB2 Mandiavato","nKHHWtodyHR","CSB2 Mandiavato","Miarinarivo","Itasy",,,
130141027,"CSB2 Miarinarivo","BKidCv9cW6H","CSB2 Miarinarivo","Miarinarivo","Itasy",,,
130142013,"CSB2 SAF FJKM Andolofotsy","kioAFZoA16f","FSP_ SAF Fjkm Andolofotsy","Miarinarivo","Itasy",,,
130142016,"CSB2 SALFA Anosibe Ifanja","gm12xERVUKH","FSP_ SaLFa Anosibe Ifanja","Miarinarivo","Itasy",,,
130141034,"CSB2 Soamahamanina","LTrkqdTUfAT","CSB2 Soamahamanina","Miarinarivo","Itasy",,,
130141035,"CSB2 Soavimbazaha","JG0XMEubYtF","CSB2 Soavimbazaha","Miarinarivo","Itasy",,,
130142021,"CSB2 TITTA GUARNERI","niL5ddMxbJs","FSP_ TITTA GUARNERI Manazary","Miarinarivo","Itasy",,,
130141036,"CSB2 Zomabealoka","f91pCY2DOLL","CSB2 Zomabealoka","Miarinarivo","Itasy",,,
130143038,"CSB2Bejofo sante sud","TlMWXO6oeto","FSP_CSB2Bejofo sante sud","Miarinarivo","Itasy",,,
130342012," FJKM Ankisabe","BGqLMSNwYY2","FSP_AMPARY","Soavinandriana","Itasy",,,
130351027,"Centre CARMMA Antorapasika","UJULbgxGFzB","CSB1 CARMA Antorapasika","Soavinandriana","Itasy",,,
130351030,"CSB1 Ankerana","uqIkCYA5uV3","CSB1 ANKERANA","Soavinandriana","Itasy",,,
130351029,"CSB1 ANTOBY","K6Vh84eUoyT","CSB1 ANTOBY","Soavinandriana","Itasy",,,
130351010,"CSB1 Manakambahiny","aE1ocEglzeM","CSB1 Manakambahiny","Soavinandriana","Itasy",,,
130351017,"CSB1 Marotsingala","LZ8ZZrY6a0u","CSB1 Marotsingala","Soavinandriana","Itasy",,,
130351002,"CSB1 Vohimarina","dQ6H5JsP7GK","CSB1 Vohimarina","Soavinandriana","Itasy",,,
130341001,"CSB2 Ambatoasana Centre","tGsx06V93JF","CSB2 Ambatoasana Centre","Soavinandriana","Itasy",,,
130341004,"CSB2 Amberomanga","GvRGafnjwim","CSB2 Amberomanga","Soavinandriana","Itasy",,,
130341005,"CSB2 Amparaky","meICayZAViv","CSB2 Amparaky","Soavinandriana","Itasy",,,
130341006,"CSB2 Amparibohitra","O7BMf19W44b","CSB2 Amparibohitra","Soavinandriana","Itasy",,,
130341007,"CSB2 Ampary","C0i8Q87nVUM","CSB2 Ampary","Soavinandriana","Itasy",,,
130341008,"CSB2 Ampefy","MpabNqp8xlH","CSB2 Ampefy","Soavinandriana","Itasy",,,
130341009,"CSB2 Ankaranana","hyJxAWCJ0Jf","CSB2 Ankaranana","Soavinandriana","Itasy",,,
130341011,"CSB2 Ankisabe","UK8ENFopELj","CSB2 Ankisabe","Soavinandriana","Itasy",,,
130341013,"CSB2 Antanetibe","QpXLt0uBeFr","CSB2 Antanetibe","Soavinandriana","Itasy",,,
130341014,"CSB2 Dondona","f5ZB3ph5BQ0","CSB2 Dondona","Soavinandriana","Itasy",,,
130341015,"CSB2 Mahavelona","w7gvP4jpOmv","CSB2 Mananasy","Soavinandriana","Itasy",,,
130341016,"CSB2 Mananasy","p3fLrfqZw2f","CSB2 Masindray","Soavinandriana","Itasy",,,
130341018,"CSB2 Masindray","mwP5EF9Z6xp","CSB2 Soavinandriana","Soavinandriana","Itasy",,,
130342003,"CSB2 Santé Sud Ampararano","faag5NbCmGD","FSP_Sant� Sud Morarivo","Soavinandriana","Itasy",,,
130341019,"CSB2 Soavinandriana","vmyOhZ1hScM","CSB2 Tamponala","Soavinandriana","Itasy",,,
130341021,"CSB2 Tamponala","udGt2fxOw0c","FSP_ CML Ampitsaharana","Soavinandriana","Itasy",,,
130342023,"EKARSaint Paul  Ampefy","VgtZMxzldBq","FSP_Sant� Sud Ambatofotsy","Soavinandriana","Itasy",,,
110443072,"AMIT IVATO","SgQmj2fJOjj","FSP_AMIT IVATO","Ambohidratrimo","Analamanga",,,
110443049,"CDP IVATO","e8pAQCrdqbQ","FSP_CDP IVATO","Ambohidratrimo","Analamanga",,,
110443076,"CENTRE MEDICAL SAHANINO","y9FETcbTunC","FSP_CENTRE MEDICAL SAHANINO","Ambohidratrimo","Analamanga",,,
110443074,"CML Ahitantsoa","NTVfcXHJgxz","FSP_Ahitantsoa","Ambohidratrimo","Analamanga",,,
110442013,"CML Madre Camila","Vg3q31SV2Mc","FSP_Madre Camila","Ambohidratrimo","Analamanga",,,
110443048,"CML MIHARY","sxzZEx6k99l","FSP_MIHARY","Ambohidratrimo","Analamanga",,,
110442025,"CML Trotroina","HqYt04LTODi","FSP_Trotroina","Ambohidratrimo","Analamanga",,,
110451077,"CSB 1 Antsiriry","ULVonFROOLa","CSB1 Antsiriry","Ambohidratrimo","Analamanga",,,
110443073,"CSB ACCES","qh6aEjSzSar","FSP_CSB ACCES","Ambohidratrimo","Analamanga",,,
110451023,"CSB1 Ambatomitsangana","LUTQfUxe1Oh","CSB1 Ambatomitsangana","Ambohidratrimo","Analamanga",,,
110451002,"CSB1 Ambohimitsinjorano","IRMMaQZedHg","CSB1 Ambohimitsinjorano","Ambohidratrimo","Analamanga",,,
110451024,"CSB1 Ampanataovana","vgwgQbojUWV","CSB1 Ampanataovana","Ambohidratrimo","Analamanga",,,
110451005,"CSB1 Anjomakely","NQqJuCogDIJ","CSB1 Anjomakely","Ambohidratrimo","Analamanga",,,
110451058,"CSB1 Ankazomasina","cBxjElLltA6","CSB1 Ankazomasina","Ambohidratrimo","Analamanga",,,
110451059,"CSB1 Manantsoa","ksRq8ItTaDy","CSB1 Manantsoa","Ambohidratrimo","Analamanga",,,
110451003,"CSB1 Tsarahonenana","mRtAZgeIKuG","CSB1 Tsarahonenana","Ambohidratrimo","Analamanga",,,
110441001,"CSB2 Ambato","RGGsPrxOK9B","CSB2 Ambato","Ambohidratrimo","Analamanga",,,
110441004,"CSB2 Ambatolampy Tsimahafotsy","vT8K15N6uOH","CSB2 Ambatolampy Tsimahafotsy","Ambohidratrimo","Analamanga",,,
110441049,"CSB2 Ambodirano","BuUijFGF5jD","CSB2 Ambodirano","Ambohidratrimo","Analamanga",,,
110441007,"CSB2 Ambohidratrimo","aqvIhitwbHk","CSB2 Ambohidratrimo","Ambohidratrimo","Analamanga",,,
110441037,"CSB2 Ambohinaorina","AxJvWl4brbu","CSB2 Ambohinaorina","Ambohidratrimo","Analamanga",,,
110441015,"CSB2 Ambohipihaonana","XNzrB2EIZKt","CSB2 Ambohipihaonana","Ambohidratrimo","Analamanga",,,
110441016,"CSB2 Ambohitrimanjaka","x4mLt9yT9J9","CSB2 Ambohitrimanjaka","Ambohidratrimo","Analamanga",,,
110441020,"CSB2 Ampangabe","H7xceyRFGCI","CSB2 Ampangabe","Ambohidratrimo","Analamanga",,,
110441021,"CSB2 Ampanotokana","j6LtXdt0u3C","CSB2 Ampanotokana","Ambohidratrimo","Analamanga",,,
110441014,"CSB2 Andranomasina","Aovn0udApDZ","CSB2 Andranomasina","Ambohidratrimo","Analamanga",,,
110441026,"CSB2 Anjanadoria","fCxAVFZjvLi","CSB2 Anjanadoria","Ambohidratrimo","Analamanga",,,
110441027,"CSB2 Anosiala","hZsjGy72A4G","CSB2 Anosiala","Ambohidratrimo","Analamanga",,,
110441030,"CSB2 Antanetibe Mahazaza","YVkmSvoLWvn","CSB2 Antanetibe Mahazaza","Ambohidratrimo","Analamanga",,,
110441031,"CSB2 Antehiroka","WulrkrPYJHi","CSB2 Antehiroka","Ambohidratrimo","Analamanga",,,
110441035,"CSB2 Antsahafilo","jmp1KxOQuvg","CSB2 Antsahafilo","Ambohidratrimo","Analamanga",,,
110441022,"CSB2 Antsaharatsy","UItQRhMvIQl","CSB2 Antsaharatsy","Ambohidratrimo","Analamanga",,,
110441036,"CSB2 Avaratsena","XydZKrEZpMA","CSB2 Avaratsena","Ambohidratrimo","Analamanga",,,
110443012,"CSB2 CDP Fanantenana","DOxHqZIoRdm","FSP_ CDP Fanantenana Ambohidratrimo","Ambohidratrimo","Analamanga",,,
110441043,"CSB2 CFS GN Ivato","YP0r0L70EsF","FSP_CFS GN Ivato","Ambohidratrimo","Analamanga",,,
110443050,"CSB2 CML Ambinintsoa","cm6cwPJie25","FSP_ CML Ambinintsoa Talatamaty","Ambohidratrimo","Analamanga",,,
110443017,"CSB2 CML Beloha","IxU0UpokzSe","FSP_ CML Beloha Ambohitrimanjaka","Ambohidratrimo","Analamanga",,,
110443008,"CSB2 CML Eja","Ey21DzTtZXU","FSP_ CML Eja Ambohidratrimo","Ambohidratrimo","Analamanga",,,
110442028,"CSB2 CML Fahasoavana","SSP4kqW3zIq","FSP_Fahasoavana","Ambohidratrimo","Analamanga",,,
110443054,"CSB2 CML Manampisoa","xmXqu0PQcPU","FSP_ CML Manampisoa Mahitsy","Ambohidratrimo","Analamanga",,,
110443033,"CSB2 CML Meva Médical Service","B64fOgAWiYU","FSP_Meva Médical Service","Ambohidratrimo","Analamanga",,,
110443034,"CSB2 CML Ny aina","D9g5X97AD9U","FSP_ CML Ny aina Antehiroka","Ambohidratrimo","Analamanga",,,
110443055,"CSB2 CML Rabemanda","poImwm23Bi2","FSP_ CML Rabemanda Talatamaty","Ambohidratrimo","Analamanga",,,
110443019,"CSB2 CML Rabodovololona","b6bak4cPj7n","FSP_ CML Rabodovololona Fiakarana","Ambohidratrimo","Analamanga",,,
110443047,"CSB2 CML Rakotofiringa","KXH2oLl0yZP","FSP_ CML Rakotofiringa Talatamaty","Ambohidratrimo","Analamanga",,,
110443070,"CSB2 CML SOLTEC","rWqA5k6H5je","FSP_SOLTEC","Ambohidratrimo","Analamanga",,,
110443039,"CSB2 CMS Fanantenana","TsbZ5FZugBZ","FSP_ CMS Fanantenana Ambodirano","Ambohidratrimo","Analamanga",,,
110441044,"CSB2 CMS Ivato Base","h8R5dgECAnM","FSP_CMS Ivato Base","Ambohidratrimo","Analamanga",,,
110443046,"CSB2 Dispensaire AMIT Talatamaty","hS2GxNnHnrA","CSB2 Dispensaire AMIT Talatamaty","Ambohidratrimo","Analamanga"," ","modification uid","old uid :ec4kHwar3rV"
110443045,"CSB2 Dispensaire Magnificat","wIZJA7Qrcyk","FSP_ CML Magnificat Mahitsy","Ambohidratrimo","Analamanga",,,
110443042,"CSB2 Dispensaire OSTIE Mandrosoa","fNb7CFviTto","FSP_ OSTIE Mandrosoa Ivato","Ambohidratrimo","Analamanga",,,
110443009,"CSB2 Dispensaire Tsinjohasina","QdEF09k0i7I","FSP_ CML Tsinjohasina","Ambohidratrimo","Analamanga",,,
110441038,"CSB2 Fiadanana","eoZsp01ZiYS","CSB2 Fiadanana","Ambohidratrimo","Analamanga",,,
110441040,"CSB2 Iarinarivo","RNTyf4L1j0D","CSB2 Iarinarivo","Ambohidratrimo","Analamanga",,,
110441041,"CSB2 Ivato Aéroport","s4gOkFQ6mbC","CSB2 Ivato A�roport","Ambohidratrimo","Analamanga",,,
110441051,"CSB2 Mahabo","KeVrM7oJibV","CSB2 Mahabo","Ambohidratrimo","Analamanga",,,
110441052,"CSB2 Mahereza","P0YrOZZ0xyo","CSB2 Mahereza","Ambohidratrimo","Analamanga",,,
110441053,"CSB2 Mahitsy","gRAk37ABiBs","CSB2 Mahitsy","Ambohidratrimo","Analamanga",,,
110441011,"CSB2 Mananjara","jYTBayahUTz","CSB2 Mananjara","Ambohidratrimo","Analamanga",,,
110441056,"CSB2 Manjakavaradrano","akAxXsiLoMQ","CSB2 Manjakavaradrano","Ambohidratrimo","Analamanga",,,
110441057,"CSB2 Merimandroso","Q6V3m0mXADE","CSB2 Merimandroso","Ambohidratrimo","Analamanga",,,
110441006,"CSB2 Soavinimerina","xiYt1JoKvmg","CSB2 Soavinimerina","Ambohidratrimo","Analamanga",,,
110441060,"CSB2 Talatamaty","bUYVU9GLi6N","CSB2 Talatamaty","Ambohidratrimo","Analamanga",,,
110443029,"Modern Knitwear","CbYs19zaouw","FSP_Modern Knitwear","Ambohidratrimo","Analamanga",,,
110443075,"TOBIM-PAHASALMANA HO AN'NY REHETRA","GY4OBHUxIHW","FSP_TOBIM-PAHASALMANA HO AN'NY REHETRA","Ambohidratrimo","Analamanga",,,
110541001,"CSB2 Alarobia Vatosola","Qwhj6HipgLX","CSB2 Alarobia Vatosola","Andramasina","Analamanga",,,
110553026,"CAB D'ACCHT FANANTENANA SOAVINARIVO","yl5Dm9N8InV","FSP_CAB D'ACCHT FANANTENANA SOAVINARIVO","Andramasina","Analamanga",,,
110551006,"CSB1 Amberobe","alOxJGf75xg","CSB1 Amberobe","Andramasina","Analamanga",,,
110551014,"CSB1 Ambohijanaka","pjZ3UhRuWr9","CSB1 Ambohijanaka","Andramasina","Analamanga",,,
110551011,"CSB1 Angondongodona","TkeMFMs3XJ7","CSB1 Angodongodona","Andramasina","Analamanga",,,
110551004,"CSB1 Anjoma Faliarivo","v72zHNpMfLw","CSB2 Anjoma Faliarivo","Andramasina","Analamanga",,,
110551009,"CSB1 Ankorona","KhnQ6tz1VNC","CSB1 Ankorona","Andramasina","Analamanga",,,
110551015,"CSB1 Bakaro Andingadingana","ZrkDuQjTP5s","CSB1 Bakaro Andingandingana","Andramasina","Analamanga",,,
110551020,"CSB1 Mangabe","A77QRkmKUul","CSB1 Mangabe","Andramasina","Analamanga",,,
110551018,"CSB1 Manjaka Ouest","aPhOYucAoCu","CSB1 Manjaka Ouest","Andramasina","Analamanga",,,
110551022,"CSB1 Morarano Sud","ese3lpQ1L5M","CSB2 Morarano Sud","Andramasina","Analamanga",,,
110543026,"CSB2 Adventiste Fiadanana","mndfxJfVi86","FSP_ Adventiste Fiadanana","Andramasina","Analamanga",,,
110541003,"CSB2 Alatsinainy Bakaro","YDpHe8ZbYSm","CSB2 Alatsinainy Bakaro","Andramasina","Analamanga",,,
110541013,"CSB2 Ambatomitsangana","nOtSoGBTPFA","CSB2 Ambatomitsangana","Andramasina","Analamanga",,,
110541002,"CSB2 Ambohibemanjaka","nXTsyVIytyH","CSB2 Ambohibemanjaka","Andramasina","Analamanga",,,
110541005,"CSB2 Ambohimiadana","JUeGLE0eFIG","CSB2 Ambohimiadana","Andramasina","Analamanga",,,
110541007,"CSB2 Andohariana","axQkbyRfqoH","CSB2 Andohariana","Andramasina","Analamanga",,,
110541017,"CSB2 Anepoka","sF3vZysUrLu","CSB2 Anepoka","Andramasina","Analamanga",,,
110541010,"CSB2 Anosibe Trimoloharano","YL4NLnFmtwE","CSB2 Anosibe Trimoloharano","Andramasina","Analamanga",,,
110541012,"CSB2 Antotohazo","QdyfJkj3EOa","CSB2 Antotohazo","Andramasina","Analamanga",,,
