cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPCT_MBA_SDM,cPCT_MBA_QRDM,cPCT_MBA_QU,cPCT_MBA_QP,cPCT_MBA_QRFM,cPCT_MBA_NJRS,cPCT_MBE_SDM,cPCT_MBE_QRDM,cPCT_MBE_QU,cPCT_MBE_QP,cPCT_MBE_QRFM,cPCT_MBE_NJRS,cPCT_PBA_SDM,cPCT_PBA_QRDM,cPCT_PBA_QU,cPCT_PBA_QP,cPCT_PBA_QRFM,cPCT_PBA_NJRS,cPCT_PBE_SDM,cPCT_PBE_QRDM,cPCT_PBE_QU,cPCT_PBE_QP,cPCT_PBE_QRFM,cPCT_PBE_NJRS,cPRED_SDM,cPRED_QRDM,cPRED_QU,cPRED_QP,cPRED_QRFM,cPRED_NJRS,cKIAGRAT_SDM,cKIAGRAT_QRDM,cKIAGRAT_QU,cKIAGRAT_QP,cKIAGRAT_QRFM,cKIAGRAT_NJRS,cAMPIINJ1g_SDM,cAMPIINJ1g_QRDM,cAMPIINJ1g_QU,cAMPIINJ1g_QP,cAMPIINJ1g_QRFM,cAMPIINJ1g_NJRS,cAMPIINJ500_SDM,cAMPIINJ500_QRDM,cAMPIINJ500_QU,cAMPIINJ500_QP,cAMPIINJ500_QRFM,cAMPIINJ500_NJRS,cMETROINJ_SDM,cMETROINJ_QRDM,cMETROINJ_QU,cMETROINJ_QP,cMETROINJ_QRFM,cMETROINJ_NJRS,cGENTAIN80_SDM,cGENTAIN80_QRDM,cGENTAIN80_QU,cGENTAIN80_QP,cGENTAIN80_QRFM,cGENTAIN80_NJRS,cGENTA20_SDM,cGENTA20_QRDM,cGENTA20_QU,cGENTA20_QP,cGENTA20_QRFM,cGENTA20_NJRS,cOXYTOINJ_SDM,cOXYTOINJ_QRDM,cOXYTOINJ_QU,cOXYTOINJ_QP,cOXYTOINJ_QRFM,cOXYTOINJ_NJRS,cSULFMAG_SDM,cSULFMAG_QRDM,cSULFMAG_QU,cSULFMAG_QP,cSULFMAG_QRFM,cSULFMAG_NJRS,cCHX_SDM,cCHX_QRDM,cCHX_QU,cCHX_QP,cCHX_QRFM,cCHX_NJRS,cMISPROTOL_SDM,cMISPROTOL_QRDM,cMISPROTOL_QU,cMISPROTOL_QP,cMISPROTOL_QRFM,cMISPROTOL_NJRS
2016,630127,630143050,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630127,630143050,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630128,630151032,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,5,,35,,,5,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,,3,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630129,630151027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243006,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243006,07,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630201,630243007,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630201,630243007,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630218,630241014,01,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,02,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,1,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,6,,,,6,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,03,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,04,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,05,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,630218,630241014,07,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,08,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,09,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,15,4,,11,,,1,,,1,,,25,12,,13,,,25,3,,22,,,10,4,,6,,,20,11,,9,,,,,,0,,,15,8,,7,,,5,2,,3,,,,,,0,
2016,630218,630241014,10,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,11,,7,,4,,13,,13,,0,,22,,14,,8,,6,,1,,5,,9,,7,,2,,,,,,0,,7,,7,,0,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,11,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,4,60,9,,55,,,20,20,,0,,8,,7,,1,,5,10,6,,9,,2,20,22,,0,,,,,,0,,,60,,,60,,,,,,0,,,,,,0,,,,,,0,
2016,630218,630241014,12,21,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,55,15,6,,64,,,,,,0,,1,,1,,0,,4,,4,,0,,,,,,0,,,,,,0,,,,,,0,,55,15,6,,64,,,,,,0,,,,,,0,
2016,640102,640141003,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,10,,25,,15,,5,,10,,8,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,12,,13,,10,,6,,4,,3,,3,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,25,10,,28,,4,,4,,0,,,20,4,,16,,,,,,,30,,,,,,30,,10,3,,7,,,,,,,,,,,,,30,,,,,,
2016,640102,640141003,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,,10,,590,,,,,,,30,,,,,,30,400,,0,,400,,,,,,,30,,,,,,30,,,,,,,,,,,,30,,,,,,
2016,640102,640141003,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,,,,,,,,,,,,,
2016,640102,640141003,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,16,,10,0,50,,5,,45,,16,,0,,16,,15,,5,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,0,,45,,6,,39,,16,,4,,12,,10,,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640102,640141003,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,39,,20,,19,,12,,4,,8,,6,,6,,0,,,,,,,30,,,,,,30,,,,,,,,,,,,30,,,,,,
2016,640105,640143023,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,640105,640143023,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243042,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110218,110243068,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110304,110343067,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110304,110343067,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110304,110343067,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110304,110343067,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343014,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343014,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343014,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343014,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343016,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343016,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110305,110343016,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110306,110342024,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110307,110342029,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110307,110342062,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,,46,,,10,4,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,50,4,,46,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,40,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,40,,6,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,28,,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,28,,22,15,,,,,,,,,,,,,,,,,,
2017,110307,110343027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,22,,,,,,,,,30,,,,,,30,,,,,,30,,,,,,30,,,,,,30,22,,22,,,,,,,,,30,,,,,,30,,,,,,30
2017,110307,110343027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,100,39,,81,,2,,2,,,5,,,,,,,,,,,,,,,,,,,,,,,,,20,,20,,,5,,,,,,,,,,,,,,,,,,
2017,110307,110343027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,46,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,50,34,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,35,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110307,110343027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,5,,19,,3,,,,3,,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,5,,14,,3,,3,,0,,4,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5,,9,,,,,,,,3,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,5,,4,,,,,,,,2,,1,,1,,,,,,,,,,,,,,,20,2,,18,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,,0,,,,,,,,1,,1,,0,,,,,,,,,,,,,,18,,5,,13,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,0,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110310,110342036,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,7,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110312,110342061,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,110403,110442026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
