cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CONS_NC,cTOT_CONS,cTOT_ORD_PRES,cORD_SERV,cORD_FACT,cBS
2015,220308,220342018,10,21,141,257,,,,
2015,220308,220342018,11,21,208,208,208,,,
2015,220308,220342018,12,21,240,240,,,,
2015,310101,310142031,05,21,15,15,14,,,
2015,310101,310142031,06,21,10,10,10,,,
2015,310101,310142031,07,21,13,13,13,,,
2015,310101,310142031,08,21,14,14,13,,,
2015,310101,310142031,09,21,15,15,15,,,
2015,310101,310142031,10,21,17,17,17,,,
2015,310101,310142031,11,21,28,28,28,,,
2015,310101,310142031,12,21,17,17,17,,,
2015,310101,310143018,05,21,379,423,,,,
2015,310101,310143018,06,21,432,432,432,,,
2015,310101,310143018,07,21,406,476,476,,,
2015,310101,310143018,08,21,273,308,308,,,
2015,310101,310143018,09,21,394,420,420,,,
2015,310101,310143018,10,21,363,437,437,,,
2015,310101,310143018,11,21,429,485,485,,,
2015,310101,310143018,12,21,299,334,,,,
2015,310101,310143019,05,21,410,574,574,,,
2015,310101,310143019,06,21,437,628,628,,,
2015,310101,310143019,07,21,426,628,628,,,
2015,310101,310143019,08,21,383,558,558,,,
2015,310101,310143019,09,21,390,597,597,,,
2015,310101,310143019,10,21,430,602,602,,,
2015,310101,310143019,11,21,422,594,594,,,
2015,310101,310143019,12,21,370,538,538,,,
2015,310101,310143037,05,21,31,69,46,,,
2015,310101,310143037,06,21,30,59,59,,,
2015,310101,310143037,07,21,26,43,43,,,
2015,310101,310143037,08,21,16,39,39,,,
2015,310101,310143037,09,21,32,66,66,,,
2015,310101,310143037,10,21,25,47,47,,,
2015,310101,310143037,11,21,24,53,53,,,
2015,310101,310143037,12,21,16,43,43,,,
2015,310234,310242042,05,21,16,16,16,16,16,
2015,310234,310242042,06,21,64,66,66,66,66,
2015,310234,310242042,07,21,35,35,35,35,,
2015,310234,310242042,08,21,16,16,16,16,16,
2015,310234,310242042,10,21,36,,,,,
2015,310234,310242042,11,21,38,38,,,,
2015,310315,310342030,05,21,334,340,,,,
2015,310315,310342030,06,21,346,350,,,,
2015,310315,310342030,07,21,263,263,,,,
2015,310315,310342030,08,21,218,218,,,,
2015,310315,310342030,09,21,250,250,250,250,250,
2015,310315,310342030,10,21,220,220,,,,
2015,310315,310342030,11,21,173,188,188,,,
2015,310315,310342030,12,21,183,204,,,,
2015,330115,330141019,04,21,832,832,832,832,832,
2015,330115,330141019,05,21,674,701,701,701,659,
2015,330115,330141019,06,21,1008,1020,1020,680,680,
2015,330115,330141019,07,21,,,,,,
2015,330115,330141019,08,21,731,731,731,731,731,
2015,330115,330141019,09,21,744,744,744,744,744,
2015,330115,330141019,10,21,783,783,783,783,783,
2015,330307,330341003,05,21,203,210,150,59,59,
2015,330307,330341003,06,21,105,112,112,12,12,
2015,330307,330341003,07,21,116,120,70,70,70,
2015,330307,330341003,08,21,79,80,37,37,37,
2015,340108,340141014,07,21,368,368,368,368,368,0
2015,340108,340141014,08,21,612,620,620,492,492,
2015,340108,340141014,09,21,849,849,849,534,534,
2015,340108,340141014,10,21,672,677,677,675,675,0
2015,340108,340141014,11,21,708,751,751,743,743,0
2015,340108,340141014,12,21,657,683,683,681,679,2
2015,340111,340143018,07,21,449,449,449,449,449,0
2015,340111,340143018,08,21,237,272,272,272,,
2015,340111,340143018,09,21,211,236,236,236,,
2015,340111,340143018,10,21,219,240,240,240,,
2015,340111,340143018,11,21,390,430,390,390,,
2015,340111,340143018,12,21,437,478,478,478,,
2015,340112,340141020,07,21,487,487,487,487,224,0
2015,340112,340141020,08,21,486,527,461,311,290,0
2015,340112,340141020,09,21,682,717,701,342,342,
2015,340112,340141020,10,21,651,712,666,230,130,
2015,340112,340141020,11,21,779,806,741,226,226,0
2015,340112,340141020,12,21,692,721,548,277,275,2
2015,340113,340141023,07,21,186,186,186,186,186,
2015,340113,340141023,08,21,171,175,175,171,168,3
2015,340113,340141023,09,21,198,201,201,176,173,3
2015,340113,340141023,10,21,187,187,182,182,181,1
2015,340113,340141023,11,21,148,148,148,147,145,1
2015,340113,340141023,12,21,298,301,300,270,268,2
2015,340115,340143026,07,21,679,679,679,679,,
2015,340115,340143026,08,21,525,525,525,525,525,
2015,340115,340143026,09,21,510,510,510,510,510,0
2015,340115,340143026,10,21,451,472,472,472,472,
2015,340115,340143026,11,21,496,496,496,496,496,0
2015,340115,340143026,12,21,328,328,328,328,328,
2015,340116,340141027,07,21,97,97,97,52,48,0
2015,340116,340141027,08,21,49,52,48,43,41,2
2015,340116,340141027,09,21,42,42,41,34,32,2
2015,340116,340141027,10,21,76,77,73,73,68,5
2015,340116,340141027,11,21,65,65,65,41,41,0
2015,340116,340151028,07,21,63,63,63,63,63,0
2015,340116,340151028,08,21,105,105,105,105,104,1
2015,340116,340151028,09,21,58,58,58,58,58,
2015,340116,340151028,10,21,65,65,65,65,65,
2015,340116,340151028,11,21,42,42,42,42,41,1
2015,340116,340151028,12,21,36,64,58,46,46,
2015,340118,340141030,07,21,365,365,365,365,365,
2015,340118,340141030,08,21,861,861,211,144,144,
2015,340118,340141030,09,21,350,351,351,69,69,
2015,340118,340141030,10,21,334,340,340,92,,
2015,340118,340141030,11,21,351,351,351,111,111,0
2015,340118,340141030,12,21,513,518,518,102,102,0
2015,340118,340142031,07,21,68,68,68,68,68,0
2015,340118,340142031,08,21,20,20,20,,,
2015,340118,340142031,09,21,21,21,21,,,
2015,340118,340142031,10,21,40,40,40,40,40,
2015,340118,340142031,11,21,74,74,74,74,74,
2015,340118,340142031,12,21,91,91,91,91,91,
2015,340302,340351005,09,21,38,42,42,36,36,
2015,340302,340351005,10,21,23,23,23,20,20,
2015,340302,340351005,11,21,46,47,47,46,46,
2015,340302,340351005,12,21,60,60,60,54,54,
2015,340302,340351006,09,21,94,94,94,12,12,
2015,340302,340351006,10,21,97,97,97,,,
2015,340302,340351006,11,21,175,186,186,186,186,
2015,340302,340351006,12,21,118,119,119,119,119,
2015,350126,350153055,05,21,,,,,,
2015,350126,350153055,07,21,75,75,,,,
2015,350126,350153055,08,21,110,110,110,110,110,
2015,350126,350153055,09,21,107,107,,,,
2015,350128,350153032,05,21,77,80,,,,
2015,350128,350153032,06,21,59,60,,,,
2015,350128,350153032,07,21,,,,,,
2015,350128,350153032,08,21,41,41,,,,
2015,350128,350153032,09,21,69,72,,,,
2015,350128,350153032,10,21,87,97,,,,
2015,350128,350153032,11,21,48,48,,,,
2015,350128,350153032,12,21,120,120,,,,
2015,350311,350341018,04,21,192,192,286,286,286,0
2015,350311,350341018,05,21,220,229,320,320,320,
2015,350311,350341018,06,21,167,169,240,240,240,
2015,350311,350341018,07,21,168,175,247,247,247,0
2015,350311,350341018,08,21,70,70,131,131,131,
2015,350311,350341018,09,21,75,75,118,118,118,
2015,350311,350341018,10,21,145,145,227,227,227,
2015,350311,350341018,11,21,100,100,160,160,160,
2015,350311,350341018,12,21,69,69,87,87,87,
2015,350405,350452045,07,21,434,458,458,458,458,0
2015,350405,350452045,08,21,447,467,461,461,461,0
2015,350405,350452045,09,21,414,436,437,437,437,
2015,350405,350452045,10,21,15,15,15,15,15,0
2015,350405,350452045,11,21,329,343,343,343,343,
2015,350405,350452045,12,21,307,316,316,316,316,0
2015,350413,350451019,08,21,78,81,81,81,81,0
2015,350413,350451019,09,21,99,99,99,99,99,0
2015,350413,350451019,10,21,69,69,69,69,69,0
2015,350421,350451045,07,21,48,49,49,49,48,1
2015,350421,350451045,08,21,280,281,281,281,279,2
2015,350421,350451045,09,21,168,168,168,168,165,3
2015,350421,350451045,10,21,,,,,,
2015,350421,350451045,12,21,125,125,125,125,124,1
2015,350513,350552017,07,21,159,160,160,0,0,0
2015,350513,350552017,08,21,141,141,141,0,0,0
2015,350513,350552017,10,21,163,165,165,0,0,0
2015,350513,350552017,12,21,225,227,225,0,0,0
2015,410207,410252013,01,21,67,71,71,71,70,1
2015,410207,410252013,02,21,72,72,65,65,65,0
2015,410207,410252013,03,21,21,21,21,21,21,
2015,410207,410252013,04,21,47,47,36,36,36,
2015,410207,410252013,05,21,26,26,22,22,21,1
2015,410207,410252013,06,21,65,66,45,45,43,2
2015,410207,410252013,07,21,33,36,51,51,50,1
2015,410207,410252013,08,21,42,43,41,36,35,1
2015,410207,410252013,09,21,45,49,47,47,46,1
2015,410207,410252013,10,21,43,46,25,25,23,2
2015,410207,410252013,11,21,46,48,36,36,36,
2015,410603,410651011,01,21,280,285,280,273,273,
2015,410603,410651011,02,21,188,189,192,188,188,
2015,410603,410651011,03,21,132,133,132,128,128,
2015,410603,410651011,04,21,95,97,96,96,96,
2015,410603,410651011,05,21,74,78,74,74,74,
2015,410603,410651011,06,21,108,110,108,108,108,
2015,410603,410651011,07,21,118,120,118,110,110,
2015,410603,410651011,08,21,68,71,70,62,62,
2015,410603,410651011,09,21,136,140,138,120,120,
2015,410603,410651011,10,21,84,87,85,72,72,
2015,410603,410651011,11,21,118,120,118,92,92,
2015,420113,402151023,11,21,35,35,35,,,
2015,420113,402151023,12,21,26,26,26,,,
2015,420303,420341007,05,21,110,135,135,26,26,0
2015,420303,420341007,06,21,104,104,104,0,0,0
2015,420303,420341007,07,21,120,120,120,13,13,0
2015,420303,420341007,08,21,129,129,129,23,23,0
2015,420303,420341007,09,21,101,101,101,19,19,0
2015,420303,420341007,10,21,111,111,111,9,9,0
2015,420303,420341007,11,21,103,103,103,103,0,0
2015,420303,420341007,12,21,126,126,126,,,
2015,430302,430341003,03,21,108,118,108,40,40,0
2015,430302,430341003,04,21,102,104,104,38,38,
2015,430302,430341003,05,21,180,190,190,50,50,
2015,430302,430341003,08,21,27,29,29,27,,
2015,430302,430341003,09,21,109,113,113,,,
2015,430302,430341003,10,21,107,111,110,,,
2015,430303,430341005,04,21,45,45,,,,
2015,430303,430341005,05,21,110,110,,,,
2015,430303,430341005,06,21,306,308,,,,
2015,430303,430341005,07,21,141,141,,,,
2015,430303,430341005,08,21,104,104,,,,
2015,430303,430341005,09,21,125,125,,,,
2015,430303,430341005,10,21,219,219,,,,
2015,430303,430341005,11,21,116,116,,,,
2015,430303,430351007,05,21,92,92,92,,,
2015,430303,430351007,06,21,128,128,128,,,
2015,430303,430351007,07,21,226,226,226,,,
2015,430303,430351007,08,21,139,139,139,,,
2015,430303,430351007,09,21,123,123,123,,,
2015,430405,430442013,04,21,262,312,,,,
2015,430405,430442013,05,21,324,372,,,,
2015,430405,430442013,07,21,324,372,,,,
2015,430405,430442013,09,21,,,,,,
2015,430405,430442013,10,21,432,450,,,,
2015,430405,430442013,11,21,,,,,,
2015,440112,440151027,04,21,256,256,256,256,256,0
2015,440112,440151027,05,21,92,92,92,92,92,0
2015,440112,440151027,06,21,113,113,113,113,113,0
2015,440112,440151027,07,21,387,387,225,205,195,0
2015,440112,440151027,08,21,16,167,167,167,167,0
2015,440112,440151027,09,21,181,181,181,181,181,0
2015,440112,440151027,10,21,123,123,115,98,98,0
2015,440112,440151027,11,21,52,52,52,52,52,0
2015,440315,440342031,06,21,38,38,31,,,
2015,440409,440451026,06,21,90,90,36,32,32,0
2015,440409,440451026,07,21,64,67,51,45,45,0
2015,440409,440451026,08,21,27,30,27,21,21,0
2015,440409,440451026,09,21,95,95,51,47,47,0
2015,440409,440451026,10,21,84,84,72,69,69,0
2015,440409,440451026,11,21,124,124,119,95,95,0
2015,440409,440451026,12,21,79,83,70,62,62,0
2015,440507,440541010,09,21,595,598,598,598,598,
2015,440507,440541010,10,21,576,581,581,436,436,
2015,440507,440541010,11,21,473,477,477,228,228,
2015,440507,440551024,09,21,66,66,20,12,12,
2015,440507,440551024,10,21,55,55,,,,
2015,440507,440551024,11,21,114,114,114,10,10,
2015,510101,510141005,04,21,1181,1181,1181,1153,1136,17
2015,510101,510141005,05,21,754,847,847,847,835,12
2015,510101,510141005,06,21,810,828,828,828,815,13
2015,510101,510141005,07,21,1166,1187,1163,778,768,10
2015,510101,510141005,08,21,1301,1301,1237,788,780,8
2015,510101,510141005,09,21,1106,1108,1096,766,756,10
2015,510101,510141005,10,21,1043,1047,1031,733,726,7
2015,510101,510141005,11,21,1146,1165,1164,975,964,11
2015,510101,510141005,12,21,1128,1141,1125,940,928,12
2015,510101,510142009,04,21,442,450,,,,
2015,510101,510142009,05,21,400,408,,,,
2015,510101,510142009,06,21,516,524,,,,
2015,510101,510142009,07,21,361,365,,,,
2015,510101,510142009,08,21,312,315,,,,
2015,510101,510142009,09,21,368,373,,,,
2015,510101,510142009,10,21,442,445,,,,
2015,510101,510142009,11,21,475,479,,,,
2015,510101,510142009,12,21,439,444,,,,
2015,510213,510251028,05,21,43,61,,,,
2015,510213,510251028,06,21,52,59,58,58,58,0
2015,510213,510251028,07,21,47,47,47,,,
2015,510213,510251028,08,21,33,39,39,39,39,
2015,510213,510251028,09,21,53,53,53,53,53,0
2015,510213,510251028,10,21,49,57,54,54,54,
2015,510213,510251028,11,21,39,56,56,56,56,0
2015,510213,510251028,12,21,19,29,29,29,29,0
2015,510213,510251029,05,21,93,93,93,72,72,0
2015,510213,510251029,06,21,53,53,53,31,31,0
2015,510213,510251029,07,21,56,58,58,,,
2015,510213,510251029,08,21,41,41,41,,,
2015,510213,510251029,09,21,46,47,47,24,24,0
2015,510213,510251029,10,21,53,55,55,47,47,0
2015,510213,510251029,11,21,41,41,41,26,26,0
2015,510213,510251029,12,21,53,53,53,37,37,0
2015,510618,510641022,04,21,191,192,192,,,
2015,510618,510641022,05,21,132,132,155,155,155,0
2015,510618,510641022,06,21,187,193,145,145,145,0
2015,510618,510641022,07,21,118,120,222,222,222,0
2015,510618,510641022,08,21,138,138,138,138,138,0
2015,510618,510641022,09,21,98,100,213,213,213,0
2015,510618,510641022,10,21,107,107,107,107,107,0
2015,510618,510641022,11,21,134,206,206,206,205,1
2015,510618,510641022,12,21,143,143,212,212,212,0
2015,510716,510741031,04,21,217,220,220,220,220,0
2015,510716,510741031,05,21,126,126,126,126,126,0
2015,510716,510741031,06,21,154,154,154,154,154,0
2015,510716,510741031,08,21,89,89,89,89,89,
2015,510716,510741031,09,21,116,122,122,122,122,0
2015,510716,510741031,10,21,63,68,68,68,68,
2015,510716,510741031,12,21,99,104,102,102,102,
2015,510717,510741022,04,21,145,145,103,97,97,0
2015,510717,510741022,05,21,66,66,48,43,43,0
2015,510717,510741022,06,21,72,5772,72,56,56,0
2015,510717,510741022,07,21,104,104,87,84,83,1
2015,510717,510741022,08,21,61,61,61,61,61,
2015,510717,510741022,09,21,73,74,74,72,72,
2015,510717,510741022,10,21,58,59,58,58,58,0
2015,510717,510741022,11,21,78,80,78,78,78,
2015,510717,510741022,12,21,65,91,91,90,90,
2015,520102,520142005,05,21,216,230,223,,,
2015,520102,520142005,06,21,179,200,200,,,
2015,520102,520142005,07,21,184,215,215,,,
2015,520102,520142005,08,21,188,205,204,,,
2015,520102,520142005,09,21,188,199,188,,,
2015,520102,520142005,10,21,224,250,242,,,
2015,520102,520142005,11,21,223,240,237,,,
2015,520102,520142005,12,21,216,232,227,,,
2015,520102,520153007,05,21,96,114,114,,,
2015,520102,520153007,06,21,88,104,104,,,
2015,520102,520153007,07,21,80,99,,,,
2015,520102,520153007,08,21,67,87,,,,
2015,520102,520153007,09,21,99,127,,,,
2015,520102,520153007,10,21,75,113,,,,
2015,520102,520153007,11,21,101,124,,,,
2015,520102,520153007,12,21,70,99,,,,
2015,520104,520151011,05,21,138,138,196,90,90,
2015,520104,520151011,06,21,75,79,68,52,52,
2015,520104,520151011,07,21,60,93,60,50,50,
2015,520104,520151011,08,21,48,51,48,41,37,4
2015,520104,520151011,09,21,98,98,60,50,44,6
2015,520104,520151011,10,21,99,100,90,61,61,
2015,520104,520151011,11,21,50,50,48,42,42,
2015,520104,520151011,12,21,133,137,130,96,96,
2015,520502,520541003,06,21,89,90,0,0,0,
2015,520502,520541003,07,21,96,96,83,83,83,
2015,520502,520541003,08,21,260,260,260,,,
2015,520502,520541003,09,21,165,165,152,0,0,0
2015,520502,520541003,10,21,169,169,169,0,,
2015,520502,520541003,11,21,186,186,186,,,
2015,520502,520541003,12,21,215,215,215,0,0,0
2015,520502,520551005,06,21,63,66,66,38,36,2
2015,520502,520551005,07,21,35,35,20,20,19,1
2015,520502,520551005,08,21,28,37,37,37,37,0
2015,520502,520551005,09,21,19,30,30,30,30,0
2015,520502,520551005,10,21,37,39,39,39,39,
2015,520502,520551005,11,21,42,45,43,43,43,
2015,520502,520551005,12,21,53,53,50,50,49,1
2015,520503,520551014,06,21,233,233,211,,,
2015,520503,520551014,07,21,300,309,299,,,
2015,520503,520551014,08,21,448,499,409,,,
2015,520503,520551014,09,21,332,332,332,,,
2015,520503,520551014,10,21,352,363,343,,,
2015,520503,520551014,11,21,324,352,338,,,
2015,520503,520551014,12,21,279,311,311,,,
2015,520505,520541017,06,21,101,101,96,76,76,
2015,520505,520541017,07,21,194,194,194,194,194,0
2015,520505,520541017,08,21,111,112,112,111,111,0
2015,520505,520541017,09,21,100,100,100,91,91,0
2015,520505,520541017,10,21,80,80,80,66,64,2
2015,520505,520541017,11,21,112,116,106,106,105,1
2015,520505,520541017,12,21,133,136,136,132,132,
2015,520507,520551023,06,21,113,113,113,113,113,0
2015,520507,520551023,07,21,171,178,176,176,173,3
2015,520507,520551023,08,21,107,107,107,107,106,1
2015,520507,520551023,09,21,75,79,79,,,
2015,520507,520551023,10,21,87,95,95,,,
2015,520507,520551023,11,21,54,56,56,,,
2015,520507,520551023,12,21,65,67,67,,,
2015,520518,520541045,06,21,740,795,675,675,675,0
2015,520518,520541045,07,21,604,641,641,610,610,
2015,520518,520541045,08,21,753,786,770,764,764,0
2015,520518,520541045,09,21,722,814,785,770,770,0
2015,520518,520541045,10,21,899,925,925,845,845,
2015,520518,520541045,11,21,831,856,856,778,778,
2015,520518,520541045,12,21,717,724,724,613,613,
2015,520518,520543051,06,21,168,168,168,,,
2015,520518,520543051,07,21,133,154,154,,,
2015,520518,520543051,09,21,105,156,156,,,
2015,520518,520543051,10,21,87,106,106,,,
2015,520518,520543051,11,21,125,224,224,,,
2015,520518,520543051,12,21,99,99,99,,,
2015,520520,520552059,06,21,149,149,149,,,
2015,520520,520552059,07,21,78,,,,,
2015,520520,520552059,08,21,89,89,89,,,
2015,520520,520552059,09,21,85,85,85,,,
2015,520520,520552059,10,21,85,85,85,,,
2015,520520,520552059,11,21,144,144,144,,,
2015,520521,520541061,06,21,161,168,166,165,164,1
2015,520521,520541061,07,21,192,223,222,219,219,0
2015,520521,520541061,08,21,93,150,148,140,139,1
2015,520521,520541061,09,21,173,176,173,170,169,1
2015,520521,520541061,10,21,174,186,186,178,178,0
2015,520521,520541061,11,21,189,194,192,188,188,
2015,520521,520541061,12,21,178,183,183,179,179,0
2015,610217,610252023,11,21,36,36,36,,,
2015,610217,610252023,12,21,40,40,40,40,,
2015,610408,610441008,07,21,43,43,43,43,43,
2015,610408,610441008,08,21,48,48,32,32,32,
2015,610408,610441008,09,21,56,56,34,3,3,
2015,610408,610441008,10,21,45,45,45,32,32,
2015,610408,610441008,11,21,67,67,51,5,,
2015,610408,610441008,12,21,58,58,3,3,3,
2015,610709,610751026,11,21,167,171,171,12,12,
2015,610709,610751026,12,21,96,101,101,51,51,
2015,620119,620141025,09,21,86,86,86,85,85,
2015,620119,620141025,10,21,89,89,89,89,89,
2015,620119,620141025,11,21,8,8,8,8,8,
2015,620119,620141025,12,21,33,33,33,33,33,
2015,620205,620241007,04,21,95,95,95,71,71,
2015,620205,620241007,05,21,38,38,38,38,38,
2015,620205,620241007,06,21,21,21,21,21,21,
2015,620205,620241007,07,21,24,24,24,24,24,
2015,620205,620241007,08,21,35,35,32,32,32,
2015,620209,620251012,03,21,136,141,141,66,66,
2015,620209,620251012,04,21,236,239,237,230,230,
2015,620209,620251012,05,21,182,187,177,122,122,
2015,620209,620251012,06,21,108,116,109,108,108,
2015,620209,620251012,07,21,105,109,105,103,103,
2015,620209,620251012,08,21,86,96,87,87,87,
2015,620209,620251012,09,21,65,71,71,65,65,
2015,620212,620241016,03,21,1236,1252,1252,1243,1243,
2015,620212,620241016,04,21,980,980,980,956,956,
2015,620212,620241016,05,21,684,691,691,684,684,
2015,620212,620241016,06,21,526,578,528,526,526,
2015,620212,620241016,07,21,485,504,504,472,472,
2015,620302,620352002,08,21,,,,,,
2015,620302,620352002,09,21,100,100,100,,,
2015,620302,620352002,10,21,221,231,89,,,
2015,620302,620352002,11,21,,,,,,
2015,620302,620352002,12,21,196,196,202,202,,
2015,630108,630152010,07,21,67,67,67,,,
2015,630108,630152010,08,21,33,,,,,
2015,630108,630152010,09,21,78,,,,,
2015,630108,630152010,10,21,77,,78,78,,
2015,630108,630152010,11,21,140,140,140,140,,
2015,630108,630152010,12,21,125,125,125,125,,
2015,630127,630142022,07,21,237,268,,,,
2015,630127,630142022,08,21,346,380,,,,
2015,630127,630142022,09,21,324,366,,,,
2015,630127,630142022,10,21,482,541,,,,
2015,630127,630142022,11,21,416,444,,,,
2015,630127,630142022,12,21,319,373,,,,
2015,630127,630143043,07,21,416,577,577,500,,
2015,630127,630143043,08,21,250,450,450,400,,
2015,630127,630143043,09,21,422,616,616,560,,
2015,630127,630143043,10,21,462,560,560,510,,
