cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cPRESM_SDM,cPRESM_QRDM,cPRESM_QU,cPRESM_QP,cPRESM_QRFM,cPRESM_NJRS,cPRESF_SDM,cPRESF_QRDM,cPRESF_QU,cPRESF_QP,cPRESF_QRFM,cPRESF_NJRS,cBP_SDM,cBP_QRDM,cBP_QU,cBP_QP,cBP_QRFM,cBP_NJRS,cEPPI10ml_SDM,cEPPI10ml_QRDM,cEPPI10ml_QU,cEPPI10ml_QP,cEPPI10ml_QRFM,cEPPI10ml_NJRS,cSER10ml_SDM,cSER10ml_QRDM,cSER10ml_QU,cSER10ml_QP,cSER10ml_QRFM,cSER10ml_NJRS,cKITEG_SDM,cKITEG_QRDM,cKITEG_QU,cKITEG_QP,cKITEG_QRFM,cKITEG_NJRS,cKITUG_SDM,cKITUG_QRDM,cKITUG_QU,cKITUG_QP,cKITUG_QRFM,cKITUG_NJRS,cBIOL_SDM,cBIOL_QRDM,cBIOL_QU,cBIOL_QP,cBIOL_QRFM,cBIOL_NJRS,cRPR_CONS_SDM,cRPR_CONS_QRDM,cRPR_CONS_QU,cRPR_CONS_QP,cRPR_CONS_QRFM,cRPR_CONS_NJRS,cTEST1_VIH_SDM,cTEST1_VIH_QRDM,cTEST1_VIH_QU,cTEST1_VIH_QP,cTEST1_VIH_QRFM,cTEST1_VIH_NJRS,cTEST2_VIH_SDM,cTEST2_VIH_QRDM,cTEST2_VIH_QU,cTEST2_VIH_QP,cTEST2_VIH_QRFM,cTEST2_VIH_NJRS,cPLUM_NUT_SDM,cPLUM_NUT_QRDM,cPLUM_NUT_QU,cPLUM_NUT_QP,cPLUM_NUT_QRFM,cPLUM_NUT_NJRS,cAMOX_SDM,cAMOX_QRDM,cAMOX_QU,cAMOX_QP,cAMOX_QRFM,cAMOX_NJRS,cVITA_SDM,cVITA_QRDM,cVITA_QU,cVITA_QP,cVITA_QRFM,cVITA_NJRS,cALB_SDM,cALB_QRDM,cALB_QU,cALB_QP,cALB_QRFM,cALB_NJRS,cLOF_MI_SDM,cLOF_MI_QRDM,cLOF_MI_QU,cLOF_MI_QP,cLOF_MI_QRFM,cLOF_MI_NJRS,cOV_MIC_SDM,cOV_MIC_QRDM,cOV_MIC_QU,cOV_MIC_QP,cOV_MIC_QRFM,cOV_MIC_NJRS,cDEPO_SDM,cDEPO_QRDM,cDEPO_QU,cDEPO_QP,cDEPO_QRFM,cDEPO_NJRS,cMEG_SDM,cMEG_QRDM,cMEG_QU,cMEG_QP,cMEG_QRFM,cMEG_NJRS,cCONC_SDM,cCONC_QRDM,cCONC_QU,cCONC_QP,cCONC_QRFM,cCONC_NJRS,cDIU_SDM,cDIU_QRDM,cDIU_QU,cDIU_QP,cDIU_QRFM,cDIU_NJRS,cIPLN_SDM,cIPLN_QRDM,cIPLN_QU,cIPLN_QP,cIPLN_QRFM,cIPLN_NJRS,cCOXY_SDM,cCOXY_QRDM,cCOXY_QU,cCOXY_QP,cCOXY_QRFM,cCOXY_NJRS
2015,110305,110342016,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,,27,,,,,,,,103,100,78,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,,155,,759,,30,36,10,,56,,1301,1100,555,,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110305,110343014,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,10,,17,,,,,,,,40,110,120,,30,,,,,,,,,,,,,,4,,,,4,,,,,,,,10,,1,,9,
2015,110305,110343014,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,60,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,9,,14,,,,,,,,73,145,118,,100,,,,,,,,,,,,,,4,,,,4,,,,,,,,10,,1,,9,
2015,110305,110343014,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,6,,28,,,,,,,,100,67,121,,46,,,,,,,,,,,,,,4,,,,4,,,,,,,,9,,1,,8,
2015,110305,110343014,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,7,,21,,,,,,,,46,,134,,-88,,,,,,,,,,,,,,4,,,,4,,,,,,,,8,,,,8,
2015,110305,110343014,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,13,,8,,,,,,,,43,,3,,40,,,,,,,,,,,,,,4,,,,4,,,,,,,,8,,,,8,
2015,110305,110343014,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,2,,26,,,,,,,,44,,136,,-92,,,,,,,,,,,,,,4,,,,4,,,,,,,,8,,,,8,
2015,110305,110343014,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,8,,18,,,,,,,,30,82,62,,50,,,,,,,,,,,,,,4,,,,4,,,,,,,,8,,1,,7,
2015,110305,110343014,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,400,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,10,,8,,,,,,,,50,,163,,-113,,,,,,,,,,,,,,4,,,,4,,,,,,,,7,,,,7,
2015,110305,110343015,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,04,21,33,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,,4,,,,,,,,11,10,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,05,21,33,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,5,,19,,,,,,,,21,,3,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,06,21,33,,9,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,5,,14,,,,,,,,18,,3,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,07,21,24,,6,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,2,,12,,,,,,,,15,,1,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,08,21,18,,9,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,2,,10,,,,,,,,14,,3,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,09,21,9,48,9,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,2,,8,,,,,,,,11,10,3,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,10,21,48,,18,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,,,,,18,,2,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110306,110342024,11,21,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,3,,5,,,,,,,,16,,4,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342029,04,21,350,312,409,,253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,60,84,0,71,,8,50,28,,30,,93,130,106,,117,,,,,,,,,,,,,,4,,,,4,,,,,,,,13,,2,,11,
2015,110307,110342029,05,21,253,192,221,,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,100,61,,110,,30,,30,,0,,117,100,115,,102,,,,,,,,,,,,,,4,,,,4,,,,,,,,11,,1,,10,
2015,110307,110342029,06,21,228,312,342,,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,200,82,,223,,,,,,,,85,200,127,,158,,,,,,,,,,,,,,4,,2,,2,,,,,,,,10,,,,10,
2015,110307,110342029,07,21,198,360,399,,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,,61,,162,,,,,,,,158,100,117,,141,,,,,,,,,,,,,,2,5,,,7,,,,,,,,10,,1,,9,
2015,110307,110342029,08,21,159,480,327,,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,100,55,,207,,,,,,,,141,50,110,,81,,,,,,,,,,,,,,7,5,,,12,,9,,,,9,,,,,,,
2015,110307,110342029,09,21,312,360,456,,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,80,103,,184,,,,,,,,81,130,133,,78,,,,,,,,,,,,,,12,,,,12,,,,,,,,9,,1,,8,
2015,110307,110342029,10,21,216,360,237,,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,80,50,,214,,,,,,,,78,150,109,,119,,,,,,,,,,,,,,12,,,,12,,,,,,,,8,,,,8,
2015,110307,110342029,11,21,339,192,378,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,120,50,,284,,,,,,,,119,90,91,,118,,,,,,,,,,,,,,12,,1,,11,,,,,,,,8,10,2,,16,
2015,110307,110342029,12,21,153,384,363,,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,100,62,,322,,,,,,,,118,150,138,,130,,,,,,,,,,,,,,11,,3,,8,,,,,,,,16,,,,16,
2015,110307,110342062,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,10,12,,18,,,,,,,,15,45,56,,4,,,,,,,,,,,,,,10,,,,10,,,,,,,,,,,,,
2015,110307,110342062,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,13,,5,,,,,,,,4,60,46,,18,,,,,,,,,,,,,,10,,2,,8,,,,,,,,,,,,,
2015,110307,110342062,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,20,,8,,,,,,,,105,,36,,69,,,,,,,,,,,,,,27,,2,,25,,15,,2,,13,,,,,,,
2015,110307,110342062,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,30,19,,19,,,,,,,,69,40,82,,27,,,,,,,,,,,,,,25,,1,,24,,13,,3,,10,,,,,,,
2015,110307,110342062,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,20,,19,,,,,,,,27,150,114,,63,,,,,,,,,,,,,,24,,,,24,,10,15,5,,20,,,,,,,
2015,110307,110342062,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,23,,16,1,,,,,,,63,75,69,,69,1,,,,,,,,,,,,,24,,,,24,4,20,,4,,16,3,,,,,,
2015,110307,110342062,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,20,25,,11,,,,,,,,69,50,57,,62,,,,,,,,,,,,,,24,,,,24,,20,,2,,18,,,,,,,
2015,110307,110342062,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,50,24,,37,,,,,,,,62,100,71,,91,,,,,,,,,,,,,,24,,1,,23,,14,,3,,11,,,,,,,
2015,110307,110343026,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,10,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,4,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,10,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,11,2,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,28,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,10,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,19,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,10,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,15,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,21,,63,,21,,9,,12,,420,,102,,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,3,,60,,12,15,3,,24,,318,150,79,,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,18,,42,,24,,3,,21,,389,,134,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,28,9,0,61,,21,,9,,12,,255,400,98,,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,18,,43,,12,,,,12,,557,,101,,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,15,,28,,12,,,,12,,456,,81,,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,53,15,,66,,12,18,6,,24,,375,75,91,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343027,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,12,,54,,24,,9,,15,,359,,78,,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343059,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343059,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,10,,14,,,,,,,,101,,10,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,28,13,,31,,4,12,5,,11,,95,150,72,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,5,,9,,,,,,,,91,,5,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,22,,9,,11,,6,,5,,173,,46,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,0,,,,,,,,86,,12,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,9,,,,5,,5,,,,127,,66,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,7,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,18,,21,,,28,8,,20,,61,200,60,,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,9,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,18,,3,,20,,8,,12,,201,,66,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,6,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,0,,12,,6,,6,,135,,76,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,5,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,22,,89,,6,34,13,,27,,59,300,68,,291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,15,,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,18,,71,,27,,10,,17,,291,,62,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,14,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,4,,67,,17,,7,,10,,229,,65,,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,3,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,3,67,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,3,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,6,,84,,,,,,,,,97,3,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,7,,77,,,,,,,,94,,5,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,12,,65,,,,,,,,,,,,,,89,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,14,,51,,,,,,,,89,,1,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,14,,37,,,,,,,,,,,,,,88,,4,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,14,,23,,,,,,,,84,,2,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343061,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,3,,18,,,,,,,,,100,1,,99,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,1,,19,,27,,,,27,,85,,6,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343061,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,18,,,,,,,,99,,1,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,19,,27,,,,27,,79,,8,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343061,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,18,,,,,,,,98,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
