cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cMEDIC_FAN_VFMP,cMEDIC_FAN_VECM,cMEDIC_FAN_DETTES,cMEDIC_FAN_VSCM,cMEDIC_FAN_CREREC,cMEDIC_FAN_VTFMC,cMEDIC_FAN_VPFMC,cMEDIC_FAN_ECART,cPHAGCO_FAN_SFMP,cPHAGCO_FAN_RCM,cPHAGCO_FAN_DETTE,cPHAGCO_FAN_DEP,cPHAGCO_FAN_AUTDCM,cPHAGCO_FAN_CREREC,cPHAGCO_FAN_RTFMC,cPHAGCO_FAN_SOLCA,cPHAGCO_FAN_SOLBA,cPHAGCO_FAN_ECART,cDEN_FAN_SFMP,cDEN_FAN_RCM,cDEN_FAN_DETTE,cDEN_FAN_DEP,cDEN_FAN_AUTDCM,cDEN_FAN_CREREC,cDEN_FAN_RTFMC,cDEN_FAN_SOLCA,cDEN_FAN_SOLBA,cDEN_FAN_ECART,cPHAGCO_FEQ_SFMP,cPHAGCO_FEQ_RCM,cPHAGCO_FEQ_SUBV,cPHAGCO_FEQ_DCM,cPHAGCO_FEQ_RTFMC,cPHAGCO_FEQ_SOLBA,cPHAGCO_FEQ_ECART,cDEN_FEQ_SFMP,cDEN_FEQ_RCM,cDEN_FEQ_SUBV,cDEN_FEQ_DCM,cDEN_FEQ_RTFMC,cDEN_FEQ_SOLBA,cDEN_FEQ_ECART
2015,210402,210451005,09,21,705421,315578,0,222241,0,798758,819578,20820,673722,222241,0,244993,4939,0,646031,244498,427145,25612,,,,,,,,,,,14262,4939,0,0,19201,0,-19201,,,,,,,
2015,210402,210451005,10,21,819578,0,0,245200,0,574378,474907,-99471,871643,245266,0,0,5450,0,1111459,269764,617832,-223863,,,,,,,,,,,19201,5450,0,0,24651,24651,0,,,,,,,
2015,210402,210451005,11,21,474907,333239,0,264891,0,543255,552090,8835,887601,264891,0,264123,5886,0,882483,74660,853512,45689,,,,,,,,,,,24651,5886,0,0,30537,30537,0,,,,,,,
2015,210402,210451005,12,21,552090,0,0,157425,0,394665,394665,0,928172,157425,0,0,3498,0,1082099,232085,1085597,235583,,,,,,,,,,,30537,3498,0,0,34035,34035,0,,,,,,,
2015,210409,210451017,05,21,655853,0,0,19306,0,636547,636547,0,4302979,19036,0,0,429,0,4321586,0,999294,-3322292,,,,,,,,,,,451969,429,0,0,452398,0,-452398,,,,,,,
2015,210409,210451017,06,21,636547,162764,0,30368,0,768943,770985,2042,1018600,30368,0,0,0,0,1048968,49674,994975,-4319,,,,,,,,,,,429,0,0,0,429,0,-429,,,,,,,
2015,210409,210451017,07,21,770985,0,0,24351,,746634,746634,0,1048968,24351,0,0,541,0,1072778,74025,0,-998753,,,,,,,,,,,429,541,0,0,970,0,-970,,,,,,,
2015,210409,210451017,08,21,746634,0,0,23788,0,722846,722846,0,1069000,23788,0,0,529,0,1092259,1092259,97813,97813,,,,,,,,,,,970,529,0,0,1499,1499,0,,,,,,,
2015,210409,210451017,09,21,722846,0,0,77754,0,645092,645092,0,1092259,77754,0,0,1728,0,1168285,175567,0,-992718,,,,,,,,,,,1499,1728,0,0,3227,3227,0,,,,,,,
2015,210409,210451017,10,21,645092,0,0,15448,0,629644,629644,0,1092259,15448,0,0,343,0,1107364,236000,0,-871364,,,,,,,,,,,3227,343,0,0,3570,3570,0,,,,,,,
2015,220110,220141016,06,21,1024166,1967808,,257985,,2733989,2734068,79,,245520,,1559671,60000,,,1287720,,1287720,,,,,,,,,,,156500,5580,,,162080,156500,-5580,,,,,,,
2015,220110,220141016,07,21,2734070,,,424755,,2309315,2309358,43,,409500,,,9100,,,1688120,,,,,,,,,,,,,162080,9100,,,171180,16200,-154980,,,,,,,
2015,220110,220141016,08,21,2309358,,,364416,,1944942,1944942,0,,339700,,,7549,,,1077127,,,,,,,,,,,,,171180,7549,,,178729,171200,-7529,,,,,,,
2015,220110,220141016,09,21,1944976,,,335845,,1609131,1609149,18,,310600,,,32147,,,1077825,,,,,,,,,,,,,178749,6902,,,185651,180800,-4851,,,,,,,
2015,220110,220141016,10,21,1609149,,,342500,,1266649,1266668,19,,342500,,,7611,,,1412713,,,,,,,,,,,,,180800,7611,,,188411,180800,-7611,,,,,,,
2015,220110,220141016,11,21,1266668,,,242671,,1023997,1024097,100,,222400,,,24942,,,1630171,,,,,,,,,,,,,180800,4942,,,185742,180800,-4942,,,,,,,
2015,220110,220141016,12,21,1024097,1041513,,401900,,1663710,1666710,3000,,401900,,7737713,,,,1630171,,,,,,,,,,,,,180800,8931,,,189731,180800,-8931,,,,,,,
2015,220118,220151026,05,21,55800,,,48200,,7600,7850,250,1677538,48800,,,,,1726338,,,-1726338,,,,,,,,,,,62206,1071,,600,62677,,-62677,,,,,,,
2015,220118,220151026,06,21,7850,537100,,165200,,379750,,-379750,1726,165200,,425702,42000,,-300776,,,300776,,,,,,,,,,,64517,3671,,450,67738,,-67738,,,,,,,
2015,220118,220151026,07,21,,,,65200,,,,,,65200,,,,,,,,,,,,,,,,,,,,1449,,,,,,,,,,,,
2015,220118,220151026,10,21,,,,67500,,,,,,67500,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,
2015,220206,220241012,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220206,220241012,03,21,466947,714555,,116934,,1064568,989738,-74830,1075563,116934,,529300,2599,,660598,114335,1189898,643635,,,,,,,0,,,0,21743,2599,,797,23545,23545,0,,,,,0,,0
2015,220206,220241012,04,21,989738,,,134749,,854989,874631,19642,660598,134749,,,2994,,792353,131755,660598,0,,,,,,,0,,,0,23545,2994,,,26539,26539,0,,,,,0,,0
2015,220206,220241012,05,21,874631,,,185841,,688790,690384,1594,792353,185841,,,4130,,974064,181711,792353,0,,,,,,,0,,,0,26539,4130,,,30669,30669,0,,,,,0,,0
2015,220206,220241012,06,21,690384,,,182776,,507608,511598,3990,974064,182776,,,4061,,1152779,178715,974064,0,,,,,,,0,,,0,30669,4061,,1364,33366,33366,0,,,,,0,,0
2015,220206,220241012,07,21,511598,,,89868,,421730,421740,10,1152779,89868,,,1997,,1240650,87871,1152779,0,,,,,,,0,,,0,33366,1997,,100,35263,35263,0,,,,,0,,0
2015,220206,220241012,08,21,421740,,,66282,,355458,354108,-1350,1240650,66282,,,1473,,1305459,64809,1240650,0,,,,,,,0,,,0,35263,1473,,1020,35716,35716,0,,,,,0,,0
2015,220206,220241012,09,21,354108,,,62705,,291403,291403,0,1305459,62705,,,1393,,1366771,61312,1305459,0,,,,,,,0,,,0,35716,1393,,2750,34359,34359,0,,,,,0,,0
2015,220206,220241012,10,21,291403,766530,,127419,,930514,873538,-56976,1366771,127419,,567800,2832,,923558,124587,798971,,,,,,,,,,,,34359,2832,,3971,33220,33220,,,,,,,,
2015,220206,220241012,11,21,873538,,,201715,,671823,761059,89236,923558,199811,,,4440,,1118929,195371,923558,0,,,,,,,0,,,0,33220,4440,,,37660,37660,0,,,,,0,,0
2015,220206,220241012,12,21,761059,,,152070,,608989,566005,-42984,1118929,193134,,,4292,,1307771,188842,1118929,0,,,,,,,0,,,0,37660,4292,,,41952,41952,0,,,,,0,,0
2015,220308,220341011,05,21,3152639,,,169012,,2983627,2910156,-73471,277652,169012,,,3756,,442908,442208,,-700,,,,,,,,,,,19172,3756,,,22928,,-22928,,,,,,,
2015,220308,220341011,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,07,21,2945881,173123,,244054,,2874950,2867373,-7577,513613,86938,,,19321,86938,494292,511681,,17389,,,,,,,,,,,24551,1932,,,26483,,-26483,,,,,,,
2015,220308,220341011,08,21,2867373,,,28281,,2839092,2809434,-29658,511681,28281,,,628,28281,511053,511053,,0,,,,,,,,,,,26483,628,,,27111,,-27111,,,,,,,
2015,220308,220341011,09,21,2809434,,,,,2809434,2759637,-49797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220341011,10,21,2759637,145700,,70833,,2834504,2813902,-20602,511681,72169,,,1574,,582276,582276,,0,,,,,,,,,,,27111,1574,,1336,27349,27349,0,,,,,,,
2015,220308,220341011,11,21,2813902,304865,,223007,,2895760,2884249,-11511,582276,223007,,355125,,,450158,450158,,0,,,,,,,,,,,27349,4925,,1410,30864,30864,0,,,,,,,
2015,220308,220341011,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220342018,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220342018,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220342018,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220342018,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220342018,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,220308,220342018,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,310234,310242042,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,310234,310242042,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,310234,310242042,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,310234,310242042,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,330115,330141019,04,21,5238464,2359490,,1170385,,6427569,,,,1150135,,2203205,36229,20250,-1109549,,,,,,,,,,,,,,,1170385,,20250,1150135,,,,,,,,,
2015,330115,330141019,05,21,6425569,,,1097033,,5328536,5328536,,,1056533,,,63478,,993055,,,,,,,,,,,,,,112704,23478,,40500,95682,,,,,,,,,
2015,330115,330141019,06,21,,3463075,,1218369,45053,2199653,7480580,5280927,25704775,1173316,,3217335,55840,45053,23559863,,,-23559863,,,,,,,0,,,0,25704775,1173316,,45053,26833038,,-26833038,,,,,0,,0
2015,330115,330141019,08,21,9483249,,,2135541,,7347708,,-7347708,9483249,2105041,,,106300,,11481990,,,-11481990,,,,,,,0,,,0,,2105041,,,2105041,,-2105041,,,,,0,,0
2015,330115,330141019,09,21,7833272,918400,,1587994,,7163678,,,29166835,1453306,,,85742,,30534399,0,,,,,,,,,,,,,29166835,,,30540,29136295,,,,,,,,,
2015,330115,330141019,10,21,7013400,4226200,,1564617,32500,9642483,9674983,32500,,1147117,385000,,78428,32500,1421189,175555,,-1245634,,,,,,,,,,,,38500,,32500,,,,,,,,,,
2015,330307,330341003,05,21,233307,34267,,,34267,233307,199039,-34268,1023169,34267,,,800,,1056636,515036,541600,0,,,,,,,0,,,0,102887,800,,,103687,103687,0,,,,,0,,0
2015,330307,330341003,06,21,199039,,,8316,,190723,191215,492,1056636,8316,,,200,,1064752,523152,541600,0,,,,,,,0,,,0,103687,200,,,103887,103700,-187,,,,,0,,0
2015,330307,330341003,07,21,191216,637978,,132923,,696271,696270,-1,1064752,132923,,,7900,,1189775,397275,792500,0,,,,,,,0,,,0,103887,2900,,,106787,103700,-3087,,,,,0,,0
2015,330307,330341003,08,21,696270,,,40294,,655976,688916,32940,118775,40294,,,900,,158169,436668,792500,1070999,,,,,,,0,,,0,106787,900,,,107687,103700,-3987,,,,,0,,0
2015,340108,340141014,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340108,340141014,08,21,841567,,,404758,,436809,436809,,4073990,415000,,,71222,,4417768,,,,,,,,,,,,,,835399,9222,,,844621,,,,,,,,,
2015,340108,340141014,09,21,435932,1431516,,391464,,1475984,1475984,,4417768,400000,,1208700,28889,,3580179,,,,,,,,,,,,,,844621,8889,,,853510,,,,,,,,,
2015,340108,340141014,10,21,1481181,,,558904,,922277,922277,,3575956,570000,,,25667,,4120289,1298328,2821962,,,,,,,,,,,,853510,12667,,,866177,,,,,,,,,
2015,340108,340141014,11,21,922277,1302042,,401831,,1822488,1820227,,4120289,403000,,957100,21000,,3545189,723227,2821962,,,,,,,,,,,,866177,8955,,10000,865132,,,,,,,,,
2015,340108,340141014,12,21,1820227,,,378425,,1441802,1441802,,3545189,390000,,,14167,,3921022,1099060,2821962,,,,,,,,,,,,865132,8667,,15000,858799,,,,,,,,,
2015,340111,340143018,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340111,340143018,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340111,340143018,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340111,340143018,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340111,340143018,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340112,340141020,07,21,397030,0,,23407,,373623,,,1409786,23500,,,,,1433286,,,-1433286,,,,,,,,,,,619595,522,,,620117,,,,,,,,,
2015,340112,340141020,08,21,373623,,,34827,,338796,338796,,1433286,34900,,,776,,1467410,1467410,,,,,,,,,,,,,620117,776,,,620893,620893,0,,,,,,,
2015,340112,340141020,09,21,338796,,,35278,,303518,303518,,1466888,35300,,,784,,1501404,1501404,,,,,,,,,,,,,420893,784,,,421677,421678,1,,,,,,,
2015,340112,340141020,10,21,374074,499824,,87353,,786545,786545,,1503404,87400,,396000,31942,,1162862,762862,400000,,,,,,,,,,,,421678,1942,,,423620,423620,,,,,,,,
2015,340112,340141020,11,21,786545,,,45860,,740685,740684,,1162862,45900,,,4020,0,1204742,804742,400000,,,,,,,,,,,,423620,1020,,,424640,424640,,,,,,,,
2015,340112,340141020,12,21,740684,,,42786,,697898,697898,,1204742,42800,,,2951,,1244591,844591,400000,,,,,,,,,,,,424640,951,,10462,415129,415129,,,,,,,,
2015,340113,340141023,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340113,340141023,08,21,750193,,,135234,,614959,614959,0,1749555,140000,,,25612,,1863943,1028693,835270,,,,,,,,,,,,56429,3112,,8092,51449,51449,0,,,,,,,
2015,340113,340141023,09,21,614960,,,188950,,426010,426010,,1863943,170000,,,11778,,2022165,1186895,835270,,,,,,,,,,,,51449,3778,,4302,50925,50925,0,,,,,,,
2015,340113,340141023,10,21,426010,,,74932,,351078,351078,,2022165,80000,,,14878,,2087287,1252017,835270,,,,,,,,,,,,50925,1778,,3900,48803,48803,,,,,,,,
2015,340113,340141023,11,21,351078,456030,,156538,,650570,650569,-1,2087287,160000,,361600,10756,,1874931,1039661,835270,0,,,,,,,,,,,48803,3556,,6682,45677,45677,0,,,,,,,
2015,340113,340141023,12,21,650569,,,187755,,462814,462813,,1874931,195000,,,8034,,2061897,1226627,835270,,,,,,,,,,,,45677,4334,,3707,46304,46304,,,,,,,,
2015,340115,340143026,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340115,340143026,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340115,340143026,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340115,340143026,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340115,340143026,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340116,340141027,07,21,693147,,,111832,,581315,,,920217,93929,,429411,,,584735,,,,,,,,,,,,,,530702,2087,,,532789,,,,,,,,,
2015,340116,340141027,08,21,581316,538022,0,98817,,1020521,1020598,77,563857,98817,,,,19146,643528,48320,595208,0,,,,,,,,,,,532789,2196,,4162,530823,493296,-37527,,,,,,,
2015,340116,340141027,09,21,1020598,,,92461,,928137,928137,0,643528,92641,,,18805,,717364,22476,695208,,,,,,,,,,,,530823,2055,,3500,529378,493296,-36082,,,,,,,
2015,340116,340141027,10,21,884009,,,87424,,796585,796652,67,717684,87424,,,9843,,795265,100057,695209,1,,,,,,,,,,,529378,1943,0,7090,524231,493296,-30935,,,,,,,
2015,340116,340141027,11,21,796652,,,76218,,720434,720296,-138,795265,76218,,,23594,0,847889,22681,825208,,,,,,,,,,,,524231,1694,,4097,521828,493296,-28532,,,,,,,
2015,340116,340141027,12,21,720296,,,,,720296,720296,,847889,,,,,,847889,22681,825208,,,,,,,,,,,,521828,,,,521828,493296,-28532,,,,,,,
2015,340116,340151028,07,21,633409,331887,,90012,,875284,,,934503,90308,,263100,,,761711,,,,,,,,,,,,,,214403,2007,,12000,204410,,,,,,,,,
2015,340116,340151028,08,21,875283,,,303561,,571722,571723,1,749710,311722,,,8427,,1053005,417686,635320,1,,,,,,,0,,,0,216410,6927,,5470,217867,217867,0,,,,,0,,0
2015,340116,340151028,09,21,571723,,,85503,,486220,486220,,1053006,85828,,,6907,,1131927,496607,635320,,,,,,,,,,,,217867,1907,,,219774,219774,,,,,,,,
2015,340116,340151028,10,21,485748,417590,,95672,,807666,807662,,1129920,95788,,331000,10729,,883979,583259,300750,,,,,,,,,,,,219774,2129,,,221903,221903,,,,,,,,
2015,340116,340151028,11,21,807666,0,0,340532,0,467134,467134,,883979,123482,60000,,2744,0,1064717,763997,300720,,,,,,,,,,,,221903,2744,0,10050,214597,214597,0,,,,,,,
2015,340116,340151028,12,21,346025,,,42826,,303199,,,1061720,57815,,,,,1119535,57815,1061720,,,,,,,,,,,,214597,1285,,,215882,215882,,,,,,,,
2015,340118,340141030,07,21,234501,939142,,339699,,833944,,,1685737,326023,,,745496,,1266264,,,,,,,,,,,,,,464239,7245,,471484,,,,,,,,,,
2015,340118,340141030,08,21,842178,,,309650,,532528,532475,-53,1247670,309650,,36000,12881,,1508439,266769,1247670,6000,,,,,,,,,,,471484,6881,,,478365,478365,,,,,,,,
2015,340118,340141030,09,21,532291,,,131060,,401231,401231,,1508439,131100,,,4800,,1634739,,1247670,-387069,,,,,,,,,,,478365,2913,,,481278,481278,,,,,,,,
2015,340118,340141030,10,21,401231,508456,,94119,,815568,815568,,1635370,94150,,402998,3892,,1322630,90258,1635370,402998,,,,,,,,,,,481278,2092,,,483370,483370,,,,,,,,
2015,340118,340141030,11,21,815568,,,212674,,602894,602892,,1322629,212680,,,7726,0,1527583,295212,1322629,90258,,,,,,,,,,,483371,4726,,,488097,488096,,,,,,,,
2015,340118,340141030,12,21,600744,,,162118,,438626,438626,,1527583,162120,,,11603,,1678100,445729,1322629,,,,,,,,,,,,488097,3603,,,491700,491700,,,,,,,,
2015,340118,340142031,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340118,340142031,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340118,340142031,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340118,340142031,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340118,340142031,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340302,340351005,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340302,340351005,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,340302,340351005,11,21,31876,,,,,31876,,,153912,45567,,,,,199479,,153912,-45567,,,,,,,,,,,14911,,,,14911,14911,0,,,,,,,
2015,340302,340351005,12,21,31876,,,,,31876,,,153913,66449,,,,,220362,,153912,-66450,,,,,,,,,,,14912,,,,14912,14912,0,,,,,,,
2015,340302,340351006,09,21,,,,,,,,,,16091,,,,,,,,,,,,,,,,,,,,366,,,,,,,,,,,,
2015,340302,340351006,10,21,,,,,,,,,266254,,,,,,266254,,,,,,,,,,,,,,235208,,,,235208,,,,,,,,,
2015,340302,340351006,11,21,30298,,,,,,,,266254,1491,,,,,267745,,,,,,,,,,,,,,235208,33,,,235241,,,,,,,,,
2015,340302,340351006,12,21,,,,,,,,,267745,9226,,,,,276971,,,,,,,,,,,,,,235241,209,,,235450,,,,,,,,,
2015,350126,350153055,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350126,350153055,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350126,350153055,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350126,350153055,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350128,350153032,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350311,350341018,04,21,1188731,1336000,,795703,,1729028,1729028,0,2527421,795703,423000,1020250,17683,,2708191,405317,2302874,0,,,,,,,,,,,430420,17683,,,448103,0,-448103,,,,,,,
2015,350311,350341018,05,21,1729028,814397,,867622,,1675803,1675803,,2708191,867622,423000,552243,19280,,3427290,809037,2618253,,,,,,,,,,,,448103,19280,,,467383,0,-467383,,,,,,,
2015,350311,350341018,06,21,1675803,621500,,732671,,1564632,1564632,,2414705,732671,423000,16282,,2669409,884685,2259034,410375,,,,,,,,,,,,467383,16282,,,483665,,,,,,,,,
2015,350311,350341018,07,21,1564632,1247800,,895795,,1916637,2050162,133525,2669409,895795,423000,950717,19907,,3017580,3151829,137249,,,,,,,,,,,,483665,19907,,,503572,,,,,,,,,
2015,350311,350341018,08,21,2050162,,,490872,,1559290,1559290,,3154829,490872,423000,,,,4068701,3931452,137249,,,,,,,,,,,,503572,10908,,,514480,,,,,,,,,
2015,350311,350341018,09,21,1559290,1289070,,453832,,2394528,,,137249,453832,423000,942719,,,71362,71362,,,,,,,,,,,,,514480,10085,,,524565,,,,,,,,,
2015,350311,350341018,10,21,2394528,,,843108,,1551420,1583342,31922,71362,843108,423000,,,,1337470,423000,914470,0,,,,,,,,,,,524565,18736,,,543301,,,,,,,,,
2015,350311,350341018,11,21,1583342,436750,,658433,,1361659,1360959,-700,1337470,658433,423000,336194,,,2082709,,2082709,,,,,,,,,,,,543301,14632,,,557933,,,,,,,,,
2015,350311,350341018,12,21,1360959,1422162,,225566,,2557555,2564857,7302,2060615,225566,,1090244,5012,,1190925,225566,965359,,,,,,,,,,,,547297,5012,,,552309,547297,,,,,,,,
2015,350405,350452045,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,10,21,706567,563300,,118264,,1151603,1152212,609,2011931,118264,,,433100,52628,1644467,505009,1139458,0,,,,,,,,,,,539262,2628,,,541890,454300,-87590,,,,,,,
2015,350405,350452045,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350405,350452045,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350413,350451019,08,21,405024,0,0,115881,0,289143,289143,0,1057295,115881,,,7575,0,1165601,380335,785266,0,,,,,,,,,,,390484,2575,,,393059,371214,-21845,,,,,,,
2015,350413,350451019,09,21,669313,2152788,0,321176,0,2500925,2500925,0,0,259539,0,0,13000,0,246539,246539,0,0,,,,,,,,,,,0,5768,0,0,5768,5768,0,,,,,,,
2015,350413,350451019,10,21,2360078,286397,0,65536,0,2580939,2591379,10440,246539,65536,0,232294,0,0,79781,79781,0,0,,,,,,,,,,,5768,1456,0,0,7224,0,-7224,,,,,,,
2015,350421,350451045,07,21,4823479,,,21956,,4801523,4801523,0,1669953,21956,,,488,,1691421,,1691421,0,,,,,,,,,,,50,488,,395,143,143,0,,,,,,,
2015,350421,350451045,08,21,486126,0,0,370262,0,115864,1491002,1375138,1691421,370262,0,0,76500,0,1985183,0,1976955,-8228,,,,,,,,,,,143,8228,0,7930,441,441,0,,,,,,,
2015,350421,350451045,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350421,350451045,12,21,4384865,,,255514,,4129351,4129351,0,1950178,255514,,,26678,,2179014,,2179014,0,,,,,,,,,,,435,5678,,5680,433,433,0,,,,,,,
2015,350513,350552017,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,350513,350552017,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,01,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,02,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,03,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,04,21,173736,,35467,,,209203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,410207,410252013,07,21,121647,227032,,49957,,298722,282879,-15843,172920,49957,,168172,12882,,41823,11823,30000,,,,,,,,,,,,152943,1110,,1060,152993,,,,,,,,,
2015,410207,410252013,08,21,272357,,,53216,,219141,219621,480,41467,53216,,,1205,,93478,63478,30000,0,,,,,,,,,,,154045,1205,,849,154401,,-154401,,,,,,,
2015,410207,410252013,09,21,219141,,,67500,,151641,151641,,93500,66360,,,1475,,158385,128385,30000,0,,,,,,,,,,,153323,1475,,2147,152651,,-152651,,,,,,,
2015,410207,410252013,10,21,151641,,,35837,,115804,115803,-1,158385,35837,,,796,,193426,163426,30000,,,,,,,,,,,,152651,796,,3375,150072,,-150072,,,,,,,
2015,410207,410252013,11,21,115803,88960,,50731,,154032,154032,0,193426,50731,,1127,4613,65896,172521,208417,30000,65896,,,,,,,,,,,150072,1127,,,151199,,-151199,,,,,,,
2015,410603,410651011,01,21,1315178,,,,,1315178,,,624444,512642,,891890,20000,,225196,,,,,,,,,,,,,,39242,11650,,,50892,,,,,,,,,
2015,410603,410651011,02,21,802536,,,,,802536,,,1137086,358745,,,,,1495831,,,,,,,,,,,,,,250892,8153,,,259045,,,,,,,,,
