cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0005m_ENFMES,c0005m_ENFPES,c0005m_ENFPESMES,c0005m_PA_INFM2ET,c0005m_PT_INFM3ET,c0005m_PT_SUP2ET,c0005m_TA_INFM2ET,c0005m_ADM,c0005m_GUERIS,c0005m_DCD,c0005m_ABD,c0005m_AUTSOR,c0611m_ENFMES,c0611m_ENFPES,c0611m_ENFPESMES,c0611m_PA_INFM2ET,c0611m_PT_INFM3ET,c0611m_PT_SUP2ET,c0611m_TA_INFM2ET,c0611m_ADM,c0611m_GUERIS,c0611m_DCD,c0611m_ABD,c0611m_AUTSOR,c1223m_ENFMES,c1223m_ENFPES,c1223m_ENFPESMES,c1223m_PA_INFM2ET,c1223m_PT_INFM3ET,c1223m_PT_SUP2ET,c1223m_TA_INFM2ET,c1223m_ADM,c1223m_GUERIS,c1223m_DCD,c1223m_ABD,c1223m_AUTSOR,c2459m_ENFMES,c2459m_ENFPES,c2459m_ENFPESMES,c2459m_PA_INFM2ET,c2459m_PT_INFM3ET,c2459m_PT_SUP2ET,c2459m_TA_INFM2ET,c2459m_ADM,c2459m_GUERIS,c2459m_DCD,c2459m_ABD,c2459m_AUTSOR,cSNETOT_ENFMES,cSNETOT_ENFPES,cTotal_ENFPESMES,cSNETOT_PA_INFM2ET,cSNETOT_PT_INFM3ET,cSNETOT_PT_SUP2ET,cSNETOT_TA_INFM2ET,cSNETOT_ADM,cSNETOT_GUERIS,cSNETOT_DCD,cSNETOT_ABD,cSNETOT_AUTSOR,c0005m_VITA,c0005m_ALB,c0611m_VITA,c0611m_ALB,c1259m_VITA,c1259m_ALB,cSSMETOT_VITA,cSSMETOT_ALB
2015,110307,110342030,10,21,6,6,6,1,,,,,,,,,11,11,11,1,,,,,,,,,1,12,,,,,,,,,,,,10,,,,,,,,,,,18,39,17,2,,,,,,,,,,,,,,,,
2015,110307,110342030,11,21,,,,,,,,,,,,,12,12,12,3,,,,,,,,,21,21,21,10,,2,,,,,,,7,7,7,1,,,,,,,,,40,40,40,14,,2,,,,,,,,,,,,,,
2015,110307,110342030,12,21,2,2,2,,,,,,,,,,11,11,11,1,,,,,,,,,4,4,4,3,,,,,,,,,5,5,5,3,,,,,,,,,22,22,22,7,,,,,,,,,,,,,,9,,9
2015,110307,110342062,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110342062,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343026,04,21,,102,,,,,,,,,,,,41,,1,,,,,,,,,,6,,,,,,,,,,,,1,,,,,,,,,,,,150,,1,,,,,,,,,,,,,,,,
2015,110307,110343026,05,21,,98,,,,,,,,,,,1,27,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,1,132,,,,,,,,,,,,,26,,137,108,163,108
2015,110307,110343026,06,21,,109,,,,,,,,,,,,26,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,
2015,110307,110343026,07,21,,111,,,,,,,,,,,,36,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,152,,,,,,,,,,,,,,,,,,
2015,110307,110343026,08,21,,95,,,,,,,,,,,,25,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,
2015,110307,110343026,09,21,,102,,,,,,,,,,,,32,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,
2015,110307,110343026,10,21,,104,,,,,,,,,,,,37,,2,,,,,,,,,,17,,1,,,,,,,,,,20,,1,,,,,,,,,,178,,4,,,,,,,,,,,19,,89,89,108,89
2015,110307,110343026,11,21,,50,,,,,,,,,,,,22,,,,,,,,,,,,13,,3,,,,,,,,,,15,,3,,,,,,,,,,100,,6,,,,,,,,,,,,,,,,
2015,110307,110343026,12,21,,82,,4,,,,,,,,,,29,,,,,,,,,,,,11,,,,,,,,,,,,17,,,,,,,,,,,,139,,4,,,,,,,,,,,,,,,,
2015,110307,110343027,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,10,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,
2015,110307,110343027,05,21,,13,,,,,,,,,,,,13,,,,,,,,,,,,9,,,,,,,,,,,,12,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,
2015,110307,110343027,06,21,,6,,,,,,,,,,,,10,,,,,,,,,,,,8,,,,,,,,,,,,17,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,
2015,110307,110343027,07,21,,10,,,,,,,,,,,,10,,,,,,,,,,,,23,,,,,,,,,,,,22,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,
2015,110307,110343027,08,21,,12,,,,,,,,,,,,10,,,,,,,,,,,,10,,,,,,,,,,,,14,,,,,,,,,,,,46,,,,,,,,,,,,,,,,5,,5
2015,110307,110343027,09,21,,12,,,,,,,,,,,,10,,,,,,,,,,,,4,,,,,,,,,,,,20,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,
2015,110307,110343027,10,21,,11,,,,,,,,,,,,10,,,,,,,,,,,,13,,,,,,,,,,,,25,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,
2015,110307,110343027,11,21,,16,,,,,,,,,,,,9,,,,,,,,,,,,12,,,,,,,,,,,,20,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,
2015,110307,110343027,12,21,,24,,,,,,,,,,,,11,,,,,,,,,,,,25,,,,,,,,,,,,23,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,
2015,110307,110343059,04,21,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,4,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
2015,110307,110343059,05,21,,4,,,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,
2015,110307,110343059,06,21,,6,6,,,,,,,,,,,3,3,,,,,,,,,,,2,2,,,,,,,,,,,5,5,,,,,,,,,,,16,16,,,,,,,,,,,,,,,,,
2015,110307,110343059,07,21,,4,4,,,,,,,,,,,3,3,,,,,,,,,,,3,3,,,,,,,,,,,2,2,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,
2015,110307,110343059,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343059,09,21,,1,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
2015,110307,110343059,10,21,,2,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
2015,110307,110343059,11,21,,6,,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,,,,,,,4,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,
2015,110307,110343059,12,21,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
2015,110307,110343063,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110307,110343063,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,04,21,,4,,,,,,,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
2015,110310,110343036,05,21,,41,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,
2015,110310,110343036,06,21,,40,,,,,,,,,,,,16,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,
2015,110310,110343036,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110310,110343036,08,21,,50,,,,,,,,,,,,17,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,
2015,110310,110343036,09,21,,48,,,,,,,,,,,,11,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,
2015,110310,110343036,10,21,,61,,,,,,,,,,,,15,,,,,,,,,,,,4,,,,,,,,,,,,7,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,
2015,110310,110343036,11,21,,7,,,,,,,,,,,,26,,,,,,,,,,,,17,,,,,,,,,,,,2,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,
2015,110310,110343036,12,21,,16,,,,,,,,,,,,32,,,,,,,,,,,,12,,,,,,,,,,,,11,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,
2015,110312,110342042,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342046,05,21,,1,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,
2015,110312,110342046,06,21,,2,,,,,,,,,,,,5,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,
2015,110312,110342046,07,21,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
2015,110312,110342046,08,21,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,
2015,110312,110342046,09,21,,1,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,
2015,110312,110342046,10,21,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,
2015,110312,110342046,11,21,,3,,,,,,,,,,,,4,,,,,,,,,,,,4,,,,,,,,,,,,2,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,
2015,110312,110342047,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342047,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342047,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342047,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342047,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342047,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342048,06,21,,29,,2,,,,,,,,,,6,,1,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,39,,4,,,,,,,,,,,,,,,,
2015,110312,110342048,07,21,,38,,1,,,,,,,,,,18,,,,,,,,,,,,6,,,,,,,,,,,,2,,,,,,,,,,,,64,,1,,,,,,,,,,,,,,,,
2015,110312,110342048,08,21,,34,,,,,,,,,,,,9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,
2015,110312,110342048,09,21,,31,,,,,,,,,,,,13,,2,,,,,,,,,,4,,1,,,,,,,,,,,,,,,,,,,,,,48,,3,,,,,,,,,,,,,,,,
2015,110312,110342048,10,21,,38,,,,,,,,,,,,26,,2,,,,,,,,,,8,,2,,,,,,,,,,2,,,,,,,,,,,,74,,4,,,,,,,,,,,,,,,,
2015,110312,110342048,11,21,,30,,,,,,,,,,,,18,,1,,,,,,,,,,8,,1,,,,,,,,,,5,,,,,,,,,,,,61,,2,,,,,,,,,,,,,,,,
2015,110312,110342048,12,21,,45,,3,,,,,,,,,,19,,2,,,,,,,,,,2,,,,,,,,,,,,3,,,,,,,,,,,,69,,5,,,,,,,,,,,,,,,,
2015,110312,110342049,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110342049,06,21,,3,,,,,,,,,,,,15,,,,,,,,,,,,18,,,,,,,,,,,,34,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,
2015,110312,110342049,07,21,,2,,,,,,,,,,,,4,,,,,,,,,,,,20,,,,,,,,,,,,26,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,
2015,110312,110342049,08,21,,5,,,,,,,,,,,,8,,,,,,,,,,,,21,,,,,,,,,,,,19,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,
2015,110312,110342049,09,21,,2,,,,,,,,,,,,4,,,,,,,,,,,,10,,,,,,,,,,,,6,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,
2015,110312,110342049,10,21,,5,,,,,,,,,,,,15,,,,,,,,,,,,17,,,,,,,,,,,,29,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,
2015,110312,110342049,11,21,,3,3,,,,,,,,,,,11,11,,,,,,,,,,,42,42,,,,,,,,,,,12,12,,,,,,,,,,,68,68,,,,,,,,,,,,,,,,,
2015,110312,110342049,12,21,,5,,,,,,,,,,,,14,,,,,,,,,,,,30,,,,,,,,,,,,15,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,
2015,110312,110342057,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343043,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343044,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343044,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343044,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,04,21,,3,,,,,,,,,,,,2,,,,,,,,,,,,7,,,,,,,,,,,,6,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,,16,16,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,,1,,,,,,,,,,,,,,,
2015,110312,110343060,08,21,,,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,
2015,110312,110343060,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,20,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,
2015,110312,110343061,05,21,2,2,2,,,,,,,,,,4,4,4,,,,,,,,,,6,6,6,1,,,,,,,,,17,17,17,3,,,,,,,,,29,29,29,4,,,,,,,,,,,,,,,,
2015,110312,110343061,06,21,7,7,7,,,,,,,,,,9,9,9,1,,,,,,,,,4,4,4,1,,,,,,,,,18,18,18,1,,,,,,,,,38,38,38,3,,,,,,,,,,,,,,,,
2015,110312,110343061,07,21,10,10,10,,,,,,,,,,2,2,2,1,,,,,,,,,8,8,8,,,,,,,,,,9,9,9,,,,,,,,,,29,29,29,1,,,,,,,,,,,,,,,,
2015,110312,110343061,08,21,7,7,7,1,,,,,,,,,3,3,3,,,,,,,,,,13,13,13,,,,,,,,,,14,14,14,,,,,,,,,,37,37,37,1,,,,,,,,,,,,,,,,
2015,110312,110343061,09,21,4,4,4,,,,,,,,,,6,6,6,1,,,,,,,,,5,5,5,,,,,,,,,,8,8,8,,,,,,,,,,23,23,23,,,,,,,,,,,,,,,,,
2015,110312,110343061,10,21,12,12,12,,,,,,,,,,9,9,9,,,,,,,,,,9,9,9,1,,,,,,,,,8,8,8,,,,,,,,,,38,38,38,1,,,,,,,,,,,,,,,,
2015,110312,110343061,11,21,2,2,2,,,,,,,,,,4,4,4,1,,,,,,,,,8,8,8,,,,,,,,,,11,11,11,,,,,,,,,,25,25,25,1,,,,,,,,,,,,,,,,
2015,110312,110343061,12,21,5,5,5,,,,,,,,,,8,8,8,,,,,,,,,,13,13,13,3,,,,,,,,,20,20,20,,,,,,,,,,46,46,46,3,,,,,,,,,,,,,,,,
2015,110313,110342018,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110313,110342018,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110313,110342018,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110313,110342018,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110313,110342019,04,21,5,12,,,,,,,,,,,6,25,,,,,,,,,,,7,16,,,,,,,,,,,3,23,,,,,,,,,,,21,76,,,,,,,,,,,,,,,,,,
2015,110313,110342020,04,21,,,,,,,,,,,,,,5,,2,,,,,,,,,,15,,8,,,,,,,,,,10,,1,,,,,,,,,,30,,11,,,,,,,,,,,,,,13,,13
2015,110313,110342020,05,21,,,,,,,,,,,,,,19,,2,,,,,,,,,,13,,3,,,,,,,,,,10,,2,,,,,,,,,,42,,7,,,,,,,,,,,,,,11,,11
2015,110313,110342020,06,21,,4,4,2,,,,,,,,,,2,2,1,,,,,,,,,,1,1,,,,,,,,,,,2,2,,,,,,,,,,,9,9,3,,,,,,,,,,,,,,,,
2015,110313,110342020,07,21,,4,,,,,,,,,,,,4,,3,,,,,,,,,,11,,,,,,,,,,,,10,,2,,,,,,,,,,29,,5,,,,,,,,,,,,,,,,
2015,110313,110342020,08,21,,,,,,,,,,,,,,4,4,,,,,,,,,,,2,2,,,,,,,,,,,1,1,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,
2015,110313,110342020,09,21,,3,3,,,,,,,,,,,4,2,3,,,,,,,,,,6,,3,,,,,,,,,,4,,1,,,,,,,,,,17,5,7,,,,,,,,,,,,,,,,
2015,110313,110342020,10,21,6,6,,3,,,,,,,,,3,3,,,,,,,,,,,5,5,5,2,,1,,,,,,,2,2,,,,,,,,,,,16,16,,5,,,,,,,,,,,,,,,,
2015,110313,110342020,11,21,,3,2,,,,,,,,,,,8,8,2,,,,,,,,,,10,10,1,,,,,,,,,,15,15,2,,,,,,,,,,36,35,5,,,,,,,,,,,,,,,,
2015,110313,110342020,12,21,,,5,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,,4,,,,,,,,,,,,4,10,,,,,,,,,,,,,,,,,
2015,110412,110442032,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110412,110442032,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110505,110551029,04,21,,29,,,,,,,,,,,,19,,,,,,,,,,,,10,,,,,,,,,,,,14,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,
2015,110505,110551029,05,21,,22,,,,,,,,,,,,5,,,,,,,,,,,,2,,,,,,,,,,,,5,,,,,,,,,,,,34,,,,,,,,,,,,,72,,576,576,648,576
2015,110505,110551029,07,21,,38,,,,,,,,,,,,14,,,,,,,,,,,,7,,,,,,,,,,,,10,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,
2015,110604,110642036,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110604,110642036,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120111,120143053,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120111,120143053,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120111,120143053,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120113,120141044,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120113,120141044,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120113,120141044,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120113,120141044,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120113,120141044,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,120113,120141044,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,130213,130243024,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,130213,130243024,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,130213,130243024,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,130213,130243024,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,130213,130243024,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,130305,130342008,08,21,,31,31,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,,,,,,,,,,,,,,,,,
2015,130305,130342008,10,21,,25,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,
2015,130305,130342008,11,21,,45,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,,,,,,
2015,140101,140142019,04,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,05,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,07,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,140101,140142019,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
