cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cTOT_CPN,cCPN1,cCPN1_FAF,cCPN1_MID,cCPN1_M18a,cCPN1_M4m,c4CPN,cTPI3,cVAT2PLUS,cP4mALB,cCPN1SYPH,cCPN1SYPHP,cCPN1SP3BP,cCPN14mSY,cCPN14mSYP,cCPN14mS1BP,cCPN1_TVIH,cCPNI_TVIHR,cCPN1_VIHP
2017,640102,640141003,12,21,45,12,12,0,5,2,5,5,6,17,5,0,0,0,0,0,12,12,0
2017,640105,640143023,01,21,0,,,,,,,,,,,,,,,,,,
2017,640105,640143023,02,21,3,3,1,0,0,1,0,0,1,2,3,0,0,1,0,0,3,3,0
2017,640105,640143023,03,21,3,2,1,0,0,1,0,0,0,2,2,0,0,1,0,0,2,2,0
2017,640105,640143023,04,21,2,1,0,0,0,1,0,0,1,1,1,0,,,,,1,1,0
2017,640105,640143023,05,21,3,1,0,0,0,1,0,0,2,2,1,0,0,1,0,0,1,1,0
2017,640105,640143023,06,21,0,,,,,,,,,,,,,,,,,,
2017,640105,640143023,07,21,3,3,2,0,0,1,0,0,1,1,3,0,0,1,0,0,3,3,0
2017,640105,640143023,08,21,4,2,2,0,0,1,0,0,2,3,1,0,0,1,0,0,1,1,0
2017,640105,640143023,09,21,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
2017,640105,640143023,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
